feature	weight
PITPNC1	0.0384964
TMED9	0.0130269
CARD19	0.0194533
PCED1B	0.0865254
TMEM147	-0.0431882
ITGA6	0.0433033
SNRPB	0.0223534
CYB5A	0.0525124
ATP6V1F	-1.26733e-08
CD5	0.0694435
BAX	7.16167e-10
PSMB7	0.0204572
MTDH	0.0156391
ZNF706	7.0676e-08
REXO2	0.0383193
ZNF292	0.102067
IFI27	-0.118708
IRF9	-1.04947e-08
DDX3X	7.03872e-10
APRT	-4.18237e-08
TALDO1	-3.32862e-08
TNRC6B	0.0403787
CANX	0.0384868
G3BP1	0.0133851
NDUFA2	-4.16235e-08
NDUFB2	8.63546e-09
GZMM	-0.230434
VPS28	0.0249217
NDUFV2	0.075094
NCOR1	0.0141723
MX1	-0.1548
MTPN	0.0511794
MYCBP2	0.012565
FAM107B	-6.04525e-09
TMIGD2	0.0678851
SORL1	0.0759362
ABRACL	0.0121402
REX1BD	0.0195785
ERGIC3	-1.07225e-07
ACTR3	0.0289941
VDAC2	0.0681671
ATP5PF	0.0209992
SMARCA5	-1.29966e-09
SLC9A3R1	0.0567008
SF3A2	0.0242004
RBM25	-6.14369e-09
TERF2IP	0.0306199
TMED10	1.25408e-07
RESF1	0.0857709
NUCKS1	0.0520018
DNAJB6	3.72738e-08
PLAC8	-0.0590991
WSB1	0.0218413
MAPRE2	-0.0275718
CCND3	-1.0493e-07
EIF3I	0.0204837
OSTF1	-7.1215e-09
TMEM243	0.0186088
PRKCH	0.0395044
BNIP3L	0.145949
RASSF1	0.0596072
OS9	-1.07937e-08
COX7B	-0.0290565
AUP1	0.0114357
BUD23	-3.55868e-08
TKT	1.92326e-07
EIF5A	-3.07041e-08
ZNHIT1	0.0273051
GIMAP6	0.0463138
POLR1D	2.61759e-07
GDI2	0.0337709
IL10RA	0.0629987
RNF149	0.0921793
TBCC	0.0499922
DGKA	0.024865
SMIM10L1	0.0285096
CTSH	0.0912198
KDELR1	0.0673602
AIP	0.0194056
GZMH	0.25509
THYN1	0.0640792
WASF2	0.0385631
TNFAIP3	-3.12345e-08
NEDD8	0.0207359
ISG15	-0.122435
PSMA2	3.06733e-09
BANF1	-5.9775e-08
ADAR	-1.26166e-08
NIPBL	0.0194007
SYTL2	0.0414316
SERPINA1	0.116346
NDUFB10	4.62495e-08
DDOST	-1.413e-08
TUFM	-9.24071e-09
PRPF40A	0.0116808
ANKRD44	0.0193475
THUMPD1	-5.41475e-08
CTSW	-0.180626
TOB1	0.036118
ATG12	0.0594747
AP2M1	8.36821e-09
AFF4	0.0270963
SKP1	-5.91921e-11
ARF4	4.48674e-07
KIF2A	3.00599e-06
SCAF11	4.02332e-07
MAP1LC3B	0.0221197
FGFR1OP2	0.0677218
VAMP5	-2.02132e-08
RBM17	1.45426e-07
MPZL1	-1.53701e-08
TLK1	0.0282961
FKBP8	0.0646495
CYC1	2.20212e-08
RGCC	0.0454811
TMED2	1.63811e-08
DDT	0.0159838
EIF4H	0.0186069
RAD23A	-4.15218e-08
CCT8	0.012311
GPR183	-0.0425149
METTL9	0.0222552
CCDC107	0.0650744
HNRNPH3	0.0318696
LAMP1	0.015204
POLR2L	-0.0520774
CLDND1	-0.0636771
NDUFA1	-0.0151078
COPS6	-4.39595e-08
SPCS2	0.0126172
FOXP1	0.0457187
UBE2L6	-0.0411581
SF3B6	1.04545e-07
QARS	0.0292435
TNIK	0.0310507
ANP32A	0.054035
OCIAD1	3.95064e-07
PGAM1	0.125557
CAP1	0.0635609
SRSF3	0.0275734
UBE2I	1.00564e-07
PHB2	0.0404523
PAPOLA	0.0146948
VAPA	0.0476299
FCMR	0.0239623
HSPE1	9.29222e-08
PIK3R1	6.9937e-09
LSM7	-1.72543e-08
IK	0.0182652
ATF4	0.0371075
WAS	6.52534e-09
MRFAP1	-1.30791e-07
PET100	-1.05446e-07
PRDX5	0.0456158
AHI1	0.0245667
DCTN3	-0.0192532
CCL4L1	0.0761977
VAMP2	0.0256264
GRB2	4.77747e-08
TMEM160	0.0259535
RER1	0.0171176
RBMX	0.0148872
UFC1	-8.52897e-09
ATP5PD	2.71536e-08
PHF1	0.0331055
CWC15	1.55666e-10
LAMTOR4	1.1611e-07
ATP5ME	-5.91363e-09
NDUFA3	-0.0476819
THRAP3	0.0325595
CELF2	0.081705
ILF3	-7.50695e-09
PDE4D	0.0804491
NDUFA13	1.29813e-07
RASSF5	0.0148606
IQGAP1	0.0648534
RSF1	0.0190249
SLC3A2	0.0148238
WBP2	0.0229606
NAPA	-0.021898
NME4	0.0373135
NR4A2	-0.0526309
BCCIP	-1.42944e-07
NME3	1.91422e-08
GHITM	-2.09001e-08
EWSR1	3.52079e-07
RAB14	0.0358548
NUDC	9.21306e-09
TUBB4B	0.0128992
BAZ1A	0.0305804
ITK	0.0423582
ACAP2	0.0246381
CBX3	0.0432806
TAF15	5.40323e-09
RAC1	0.0189094
EIF1B	-3.12083e-09
OXA1L	0.0251677
MEA1	7.8324e-08
MCUB	-0.000106931
GOLGA4	-2.41542e-09
ATXN7L3B	0.0108598
ISCU	0.0123291
APH1A	-2.43717e-08
S100A4	0.131144
ARHGAP45	0.0250493
CD53	0.0220201
COPE	6.04812e-08
BCAP31	-7.47711e-08
HP1BP3	0.047987
TAPBP	-1.31626e-08
CPNE1	0.0256504
PTGER4	0.0620375
SEC61G	9.04775e-08
LNPEP	0.0245743
PSMA1	3.13891e-07
SREK1	1.88672e-08
CCNG1	0.0539941
NDUFA7	-6.4247e-08
S100A6	-0.0367127
CRLF3	0.0545391
SS18L2	1.5494e-08
CSNK1A1	-4.09617e-10
GNG2	-1.64845e-08
NFKBIZ	0.0367355
RAD21	0.0350588
TNFAIP8	0.0355169
TPR	0.015543
YWHAQ	0.0287517
SPCS3	6.6671e-09
GCC2	0.0157717
RAB5A	0.0169126
AKAP9	0.0162141
NINJ1	0.0300562
ARL6IP4	-4.73579e-09
PSMB6	-6.52414e-09
ATP2B4	0.123747
SDF4	0.0243875
CASP12	0.0443466
RNASEH2C	-3.25387e-06
ATRX	0.030961
SATB1	0.0933767
SLIRP	-3.02432e-08
HSD17B11	0.0192661
EIF3A	0.0149179
MYDGF	1.76275e-06
LRP10	0.016271
U2SURP	0.0318952
PDE3B	-1.86873e-08
ROCK1	0.0228724
JMJD1C	0.0445852
MFSD14A	-8.57982e-08
LMAN2	9.61574e-07
RIOK3	0.0673864
CHD2	0.0224674
CLTA	0.0283673
CD84	-1.3683e-08
DDX39A	0.0351042
PSMC5	1.04049e-07
PSMD7	-9.4863e-08
TOMM22	1.90707e-08
CD47	0.0379196
GPRIN3	0.043389
KIF5B	0.035457
SNX6	0.0282247
NDUFS7	-0.0261635
SETX	0.0371931
NDUFC2	-1.94729e-08
PBXIP1	0.0502652
MAMU-DPB	0.0114891
HIGD2A	0.0323107
SNRK	0.0460082
PSMA6	-3.17099e-09
ACIN1	0.040077
NCBP2AS2	0.0202381
TGFBR3	-0.0147052
PNN	-3.24353e-10
RAB7A	-2.14214e-08
RBFA	0.0151773
VAMP8	0.0306924
TMEM258	-1.22261e-07
HNRNPM	-6.25514e-09
CAMLG	0.0390567
CDKN1B	0.0504746
RPN2	3.17533e-08
RCSD1	-4.05953e-08
GPCPD1	0.0435793
EIF2S3	0.0257963
MAMU-F	-0.0134935
ENSA	-2.21649e-09
ECHS1	0.0584214
ADRM1	1.49146e-08
DUT	0.0210272
OTUD5	0.0390965
NOSIP	6.36761e-08
CMPK1	0.0130616
CAST	0.0450249
TMEM14C	0.0447001
PHF3	0.0356716
SYNE1	0.0639892
IMPDH2	1.99116e-05
IL16	0.0358852
PTPN1	0.0553612
ARPC4	1.81774e-07
GADD45GIP1	4.32881e-08
UBAC2	0.0192161
SRSF2	-0.0139259
CDC42SE1	0.0487033
FIP1L1	0.0132772
PTPN2	-0.0161422
EMD	1.0147e-08
SMIM3	0.0728086
ATP5IF1	-1.43359e-07
LBR	0.0422887
TRIM22	-6.68548e-08
XRN2	-9.0423e-08
NCOA3	0.0403875
CMTM6	0.0310215
PTBP3	0.0532993
RABGAP1L	7.53709e-08
GIMAP8	0.0215652
TMEM230	-2.85177e-08
S1PR4	0.0263182
SUMO1	1.86488e-08
ATOX1	1.29955e-09
PSMB3	-0.0273452
SMAP1	0.0222973
RORA	0.0953956
TUT4	-1.2041e-06
DHRS7	0.0670635
SLTM	-1.01335e-07
HDAC1	0.0259505
COX16	1.182e-08
SNRPD3	-2.70929e-06
HIF1A	0.0287615
ISCA1	0.0469309
TCF25	0.0184578
ERH	-4.94772e-08
BRD2	0.0168298
TLN1	0.0631754
CTSA	-6.75357e-08
ARL4C	3.35635e-07
DDX18	-2.28907e-08
COMMD7	0.0135963
GLIPR1	0.0421293
GLIPR2	-7.97736e-08
PAFAH1B1	0.0462059
CCT2	-0.0131963
RNF181	0.0124166
TMEM179B	0.0158384
SELENOF	-1.51493e-08
PHC3	0.032323
SUCLG1	0.0395174
WTAP	0.0350162
REEP5	0.0389214
PPIG	0.0318819
CSRNP1	1.77741e-08
KTN1	-6.28823e-10
EMC6	7.63565e-07
COX14	-2.88702e-08
GUK1	0.0165528
XRCC5	1.94349e-08
FOXN3	0.0190262
MMD	9.84245e-08
PVRIG	-0.0963788
COX6B1	2.83971e-08
OSTC	0.0218031
LEPROTL1	0.0176402
PHIP	0.0311986
IL6ST	0.0843932
SMCHD1	0.0372204
SP110	-1.46319e-07
CGGBP1	7.8245e-08
MAX	7.85891e-09
CDC14A	5.45993e-08
DUSP2	-0.017355
CYCS	-3.55752e-08
STK38	0.079679
ATP5F1B	0.0268774
BPTF	0.0472277
SEM1	1.10253e-08
DHX9	-0.000176311
PTPMT1	-2.23102e-08
BUB3	-2.50005e-07
HAX1	0.0315698
VCP	0.0230091
HNRNPR	0.0197078
APOL6	-0.0485391
KHDRBS1	0.064221
NHP2	-6.09543e-08
PUF60	9.10963e-08
GGNBP2	0.0121939
RELL1	-2.64285e-08
RPA3	1.5413e-08
CASP8	0.0578145
RHOF	-2.46652e-07
UTRN	0.0301483
CYLD	0.0606499
NCBP2	2.54932e-08
ADD3	0.076287
HERPUD1	6.51763e-08
ATF6B	8.12782e-09
H2AFJ	0.0200263
UQCRC1	-1.47285e-07
COMT	0.03432
CYFIP2	0.0621862
IL2RB	-0.0272143
PIH1D1	0.0291661
RPIA	0.0557405
SELENOK	0.0156495
CAT	0.0479145
TSPO	0.072577
SEC63	0.0167616
TUBA1A	0.0178467
ANAPC11	-1.9228e-08
ATP6AP2	0.0349
LYST	0.011542
SNRNP70	0.0235225
BIRC3	0.0133015
HINT2	0.0145178
YPEL5	0.0113853
TSPYL1	7.46037e-09
APOBEC3H	-0.0351281
C1QBP	-0.0170478
SYF2	8.29266e-08
SNRNP25	-2.01254e-07
CIAO2B	3.73729e-08
PAG1	1.62329e-07
YWHAH	-3.28511e-09
ADGRE5	0.0167383
YTHDC1	0.027831
TIAL1	0.0123035
NUCB1	0.0116401
PPM1G	-2.67131e-08
PRRC2B	0.0488569
MAP2K2	0.060155
DNAJA2	4.56914e-06
SH3BGRL	1.02934e-08
POLR2J	6.17537e-08
TAF1D	0.028324
ARHGAP30	0.0571344
ANXA1	0.0525657
RNF145	0.0534963
OTUB1	0.0208682
STUB1	0.0127436
HOPX	0.0433874
SF3A1	5.45359e-08
MGST3	0.037344
DPEP2	-5.09682e-05
TMOD3	0.029351
ZNF800	0.0182112
NEMF	0.0203343
FAM162A	0.0784588
PSMD4	-1.53537e-07
MDH1	4.76655e-08
HM13	-4.02307e-06
TMUB1	0.0351132
SERINC1	0.0376455
CCSER2	0.0552304
SLC38A1	0.0525752
AIM2	0.0305879
RAB5C	5.08219e-09
NR1H2	0.0355859
SLC25A4	0.0579978
RCAN3	0.0919144
EPSTI1	-0.0809268
HNRNPH1	0.0182069
MPC2	-1.42355e-08
EAPP	0.0295822
CLINT1	-2.73178e-07
FKBP5	0.0296565
TAGAP	-0.0192344
TNFRSF1B	0.0245617
MDH2	6.41172e-08
ARL5A	-9.01734e-08
RAB2A	3.94714e-08
PSMB4	8.569e-10
MAPK1IP1L	0.0340773
FKBP1A	0.0675966
DPM3	-0.0162731
EIF4G2	0.015914
PRMT1	-0.0335073
DNTTIP2	3.91923e-08
PGLS	0.01869
PARK7	2.55065e-07
H2AFY	0.0184009
HPCAL1	9.1398e-08
TAP2	-0.0172274
PHF11	4.15533e-09
FBXO34	-6.67796e-06
MAT2B	-0.0136888
WDR1	0.0153438
RHOH	4.57596e-05
SNRPG	3.50949e-07
CEMIP2	0.033556
IMP3	0.0279069
PSMB10	-0.0554737
SOD1	0.0208067
LAMTOR1	-1.1092e-07
TXN	-1.37549e-09
APOBEC3C	1.25801e-08
DCTN2	1.44126e-08
R3HDM4	0.0292063
CDC26	0.0182871
ITSN2	0.0142109
GLG1	0.0547545
OSBPL9	0.0126893
KMT2A	0.0539498
PSMD6	-5.23072e-08
TSC22D4	0.0390061
STAG2	9.15803e-07
CCT5	0.0466637
CFAP97	0.0250792
MIER1	4.02399e-07
IGBP1	0.0442086
ANKRD11	0.0571434
MYLIP	2.9685e-07
RAB1B	4.38046e-09
PRKCSH	0.0215576
CREM	0.0698174
TSPYL2	7.47085e-07
HYI	3.07886e-07
PCNP	0.0392341
ARID5B	0.0954785
PDCD6IP	9.38599e-10
CSK	-3.91516e-08
TMEM106C	0.0299238
SF3B4	0.0115692
SELPLG	0.0510976
PPP1R35	0.0505523
SENP6	2.04244e-07
ATP5MD	-0.0283306
LCP2	0.0526059
TNIP1	0.0590291
BCL11B	0.0803105
RELA	0.0173628
ENO2	0.183629
SRP19	1.61844e-07
MED10	5.18687e-08
DPP7	0.0327781
SELENOT	6.55019e-08
PPP3CC	0.0282651
NDUFB7	0.0270009
ATP8A1	6.66239e-08
SAFB2	8.11762e-09
PRKAR1A	0.0260843
ZNRD1	1.16321e-08
CBLB	-4.37366e-08
KPNB1	-2.21144e-07
XRN1	-0.0180344
NAA10	0.0292945
IKBKG	0.0470682
PSMD2	-8.6173e-08
RAP1A	0.0429349
APLP2	-1.18494e-08
HIST1H1D	0.0459572
PSMD13	-5.06445e-09
TBC1D10C	0.0457615
ZFC3H1	1.92973e-07
SEC61A1	0.0376721
ITGB2	0.160253
EIF1AX	4.37927e-08
PIN1	0.0161889
ZFAND5	0.0202498
USP16	0.0317349
GIMAP1	8.83324e-08
ADAM10	0.0229907
UQCC3	0.0269994
POLD4	0.0365103
ABTB1	0.0718503
PPP2R1A	-2.46821e-08
PIAS1	0.0210542
TGFBR2	0.0498341
RSRC2	0.0229446
EIF2S2	0.0217643
AKR1B1	0.025972
SRM	-0.0395722
CNOT4	2.20382e-08
ILF2	0.0191755
SNRPB2	1.23716e-07
COA1	0.0195254
SCRN2	0.0103035
POLE4	-4.20412e-08
SSR1	0.0330204
SENP7	0.0232389
PCM1	0.0276382
SFRP5	0.0240454
NDUFC1	8.96882e-09
TMPO	-9.46891e-08
SERPINB9	0.0400664
LYAR	-0.0593003
SUCLG2	0.0271023
SET	0.0143669
CLEC2B	0.0369426
YY1	0.0160421
PPP4R2	0.0356783
ATP5MC3	0.0420588
GTF2B	3.09082e-08
NONO	0.0299216
NKG2D	-0.0451521
DDX39B	0.0301351
SMARCE1	-0.0221046
ERLEC1	0.0258675
TOX4	0.0242991
PDAP1	0.0241982
NDUFS2	2.35456e-07
DBI	1.05378e-06
NDUFS8	-4.90362e-06
CMTM3	-9.41061e-10
PLP2	0.0216723
ANAPC16	0.0142353
CCT4	5.16561e-08
YPEL3	0.0765286
PSENEN	-2.43048e-11
FBXO7	-2.91778e-08
GRAP	0.0332113
CDK2AP2	0.0367333
RCC1	6.65942e-08
PTBP1	-2.46732e-09
PDK1	0.0622711
ARL2	-7.53028e-06
APEX1	6.92147e-08
HDAC2	0.0244133
CNOT7	1.06446e-08
SMNDC1	-1.19727e-07
BCAS2	0.0231538
ANXA11	0.0327414
CCT7	-1.25387e-07
PRPF38B	0.0117969
PSMD8	-3.1561e-05
SRPK2	0.0442631
UBE2V1	0.0251762
HSPA9	-1.99539e-08
GSK3B	0.0239529
B3GNT2	-0.0164507
DDIT4	0.0734602
REL	-9.4568e-08
TRMT10C	0.0224366
SSR3	0.018364
