feature	weight
BUD23	-0.0607004
TKT	-0.0452762
EIF5A	-0.022188
ZNHIT1	-0.0271571
GIMAP6	-0.0392248
POLR1D	-0.0517125
GDI2	-0.08124
IL10RA	-0.0239482
RNF149	-0.0467072
TBCC	-0.0302479
DGKA	-0.0722447
SMIM10L1	-0.0560986
CTSH	-1.02487e-08
KDELR1	-0.0548845
AIP	-0.0296536
GZMH	0.219672
THYN1	-0.0661371
WASF2	-4.82033e-09
TNFAIP3	-0.0531502
NEDD8	-0.0451131
ISG15	-0.139228
PSMA2	-0.0761051
BANF1	-2.42031e-09
ADAR	-0.0675684
NIPBL	-0.0289969
SYTL2	-0.0612348
SERPINA1	1.76593e-09
NDUFB10	-0.0748422
DDOST	-0.0999233
TUFM	-0.0601059
PRPF40A	-0.0294121
ANKRD44	-0.0521141
THUMPD1	-0.0504732
CTSW	-0.139841
TOB1	-0.000264772
ATG12	5.11403e-08
AP2M1	-0.0428624
AFF4	-8.9211e-09
SKP1	-0.022948
ARF4	2.20279e-09
KIF2A	-0.0546317
SCAF11	-0.0303885
MAP1LC3B	-7.76701e-08
FGFR1OP2	-0.0229271
VAMP5	-0.0840939
RBM17	-0.0285732
MPZL1	-0.0350754
TLK1	-0.0375262
FKBP8	-0.0198331
CYC1	-0.0392092
RGCC	0.0419182
TMED2	-0.0505219
DDT	-0.0900077
EIF4H	-0.0140702
RAD23A	-0.0297108
CCT8	-0.024399
GPR183	-0.187204
METTL9	-0.0284704
CCDC107	-0.0598832
HNRNPH3	-1.28352e-07
LAMP1	-0.0707325
POLR2L	-0.12128
CLDND1	-0.191142
NDUFA1	-0.10433
COPS6	-0.0665603
SPCS2	-0.100604
FOXP1	-5.98464e-08
UBE2L6	-0.129845
SF3B6	-0.0504856
QARS	-0.0411649
TNIK	-5.37062e-08
ANP32A	-1.02431e-08
OCIAD1	-8.61066e-08
PGAM1	-4.34517e-09
CAP1	-0.0336028
SRSF3	0.0173738
UBE2I	-0.0421415
PHB2	-0.0423634
PAPOLA	-0.0235102
VAPA	-0.0411802
FCMR	-0.0678851
HSPE1	-7.1706e-07
PIK3R1	-0.0278464
LSM7	-0.0773324
IK	-0.0499755
ATF4	-5.43928e-07
WAS	-0.0596322
MRFAP1	-0.0382083
PET100	-0.133969
PRDX5	-3.59957e-08
AHI1	-0.0334109
DCTN3	-0.0542323
CCL4L1	0.118805
VAMP2	-1.26482e-09
GRB2	-0.0464753
TMEM160	-0.0385882
RER1	-0.087094
RBMX	-0.0205272
UFC1	-0.0804576
ATP5PD	-0.0427649
PHF1	2.56579e-09
CWC15	-0.0304255
LAMTOR4	-0.0162916
ATP5ME	-0.164305
NDUFA3	-0.168587
THRAP3	-0.0140503
CELF2	3.06857e-11
ILF3	-0.0400409
PDE4D	4.44935e-09
NDUFA13	-0.0954514
RASSF5	-0.0335717
IQGAP1	-0.0920619
RSF1	-0.033885
SLC3A2	-5.39066e-09
WBP2	-4.18313e-08
NAPA	-0.0972114
NME4	-0.0489681
NR4A2	0.0140895
BCCIP	-0.0340169
NME3	-0.0722205
GHITM	-0.0411966
EWSR1	-0.0403352
RAB14	-5.10482e-08
NUDC	-8.71607e-08
TUBB4B	3.68273e-09
BAZ1A	-1.68185e-05
ITK	-0.0497665
ACAP2	-0.0158922
CBX3	-0.0174121
TAF15	-0.0434239
RAC1	-2.00381e-08
EIF1B	-3.55831e-08
OXA1L	-0.0428373
MEA1	-0.0273202
MCUB	-0.0781416
GOLGA4	-0.0612069
ATXN7L3B	-0.02416
ISCU	-0.0234467
APH1A	-0.0417368
S100A4	-4.17824e-09
ARHGAP45	-0.0231893
CD53	-0.10692
COPE	-0.0497804
BCAP31	-0.071676
HP1BP3	-0.0506493
TAPBP	-0.117809
CPNE1	-0.037396
PTGER4	-0.0858405
SEC61G	-0.0699057
LNPEP	-0.077752
PSMA1	-0.0573379
SREK1	-0.0266929
CCNG1	-0.041099
NDUFA7	-0.0422925
S100A6	-0.146592
CRLF3	-0.0151636
SS18L2	-2.31148e-08
CSNK1A1	-3.01183e-08
GNG2	-0.0698044
NFKBIZ	-0.0571498
RAD21	-1.05903e-08
TNFAIP8	-0.0564468
TPR	-4.57249e-08
YWHAQ	3.24055e-10
SPCS3	-0.11182
GCC2	-0.0437101
RAB5A	-4.09139e-08
AKAP9	-0.0259948
NINJ1	-0.0316774
ARL6IP4	-0.050069
PSMB6	-0.0501048
ATP2B4	-0.119238
SDF4	-0.0638707
CASP12	-0.0535488
RNASEH2C	-0.0577119
ATRX	-0.037042
SATB1	1.32997e-07
SLIRP	-0.0946995
HSD17B11	-0.0526059
EIF3A	-0.0728464
MYDGF	-0.0701924
LRP10	-0.0509835
U2SURP	-0.046507
PDE3B	-0.0848969
ROCK1	-0.0275831
JMJD1C	9.55974e-10
MFSD14A	-0.0296888
LMAN2	-0.0858725
RIOK3	-0.0170067
CHD2	-0.0184019
CLTA	-0.0787971
CD84	-0.0719636
DDX39A	4.45264e-09
PSMC5	-0.0399342
PSMD7	-0.0455318
TOMM22	-0.053087
CD47	-0.0748831
GPRIN3	-0.0975378
KIF5B	-0.02604
SNX6	-0.0728008
NDUFS7	-0.0550413
SETX	-0.0652463
NDUFC2	-0.0455049
PBXIP1	-0.0863853
MAMU-DPB	-0.0246453
HIGD2A	-0.0400575
SNRK	-0.0335646
PSMA6	-0.0593188
ACIN1	-0.0371091
NCBP2AS2	-0.034791
TGFBR3	-0.182413
PNN	-0.0212623
RAB7A	-0.0351282
RBFA	-0.0355265
VAMP8	-0.0726623
TMEM258	-0.110647
HNRNPM	-0.0707281
CAMLG	-0.0368678
CDKN1B	-0.0293551
RPN2	-0.10775
RCSD1	-0.0300202
GPCPD1	0.0174843
EIF2S3	-0.0487454
MAMU-F	-0.0945713
ENSA	-0.0262777
ECHS1	-0.029823
ADRM1	-0.0235978
DUT	-0.075009
OTUD5	-0.0407964
NOSIP	-0.0138466
CMPK1	-0.0690604
CAST	-0.0517121
TMEM14C	-0.0587036
PHF3	-0.0659145
SYNE1	-0.0294221
IMPDH2	-0.0557173
IL16	-0.0341013
PTPN1	-0.0455579
ARPC4	-0.0256851
GADD45GIP1	-0.0452925
UBAC2	-0.0339059
SRSF2	-4.16717e-08
CDC42SE1	-1.56575e-09
FIP1L1	-0.051412
PTPN2	-0.0364555
EMD	-0.0211128
SMIM3	-0.0592421
ATP5IF1	-0.0371416
LBR	-0.061902
TRIM22	-0.0630893
XRN2	-0.0367524
NCOA3	-0.0581293
CMTM6	-0.096691
PTBP3	6.48489e-10
RABGAP1L	-0.0646129
GIMAP8	-0.0527671
TMEM230	-0.0285742
S1PR4	-0.0852852
SUMO1	-0.0211919
ATOX1	-0.0678866
PSMB3	-0.0708728
SMAP1	-0.0676042
RORA	-0.0711595
TUT4	-0.0643994
DHRS7	-0.0412302
SLTM	-0.0476494
HDAC1	-0.0197199
COX16	-0.0878874
SNRPD3	-0.0517988
HIF1A	-0.0779364
ISCA1	9.66347e-08
TCF25	-0.0135884
ERH	-0.0670969
BRD2	0.0287277
TLN1	-0.0533777
CTSA	-0.0781865
ARL4C	-0.0906703
DDX18	-0.0429693
COMMD7	-1.81081e-08
GLIPR1	-0.0493911
GLIPR2	-0.066341
PAFAH1B1	-2.30464e-08
CCT2	-8.15567e-08
RNF181	-1.71553e-09
TMEM179B	-0.0468492
SELENOF	-0.0455896
PHC3	-0.0659623
SUCLG1	-0.0353014
WTAP	-3.95423e-09
REEP5	-0.0949941
PPIG	9.90904e-09
CSRNP1	-0.044564
KTN1	-0.0822957
EMC6	-0.0516581
COX14	-0.0455329
GUK1	-0.0405286
XRCC5	-0.039201
FOXN3	-0.0275082
MMD	1.68505e-07
PVRIG	-0.171273
COX6B1	-0.0443515
OSTC	-0.0913771
LEPROTL1	-9.2487e-07
PHIP	-0.0510568
IL6ST	1.35933e-08
SMCHD1	-0.0366077
SP110	-0.0634156
CGGBP1	-0.0203039
MAX	-0.0194561
CDC14A	-0.0991724
DUSP2	0.025093
CYCS	-0.0394814
STK38	-0.0240513
ATP5F1B	-0.0333738
BPTF	-0.0496471
SEM1	-0.0889764
DHX9	-0.0406559
PTPMT1	-0.0367741
BUB3	-0.0509789
HAX1	-0.0504013
VCP	-0.0471264
HNRNPR	-1.27462e-07
APOL6	-0.126062
KHDRBS1	-2.80566e-09
NHP2	-0.0491795
PUF60	-0.0452701
GGNBP2	-0.0271178
RELL1	-0.0180577
RPA3	-0.0465181
CASP8	-0.0344976
RHOF	-1.12554e-08
UTRN	-0.0351116
CYLD	-0.0417003
NCBP2	-0.048281
ADD3	-3.45616e-09
HERPUD1	-0.0333512
ATF6B	-0.0256335
H2AFJ	2.45202e-09
UQCRC1	-0.0430254
COMT	-0.0222155
CYFIP2	-2.80461e-08
IL2RB	-0.0928353
PIH1D1	-9.85302e-08
RPIA	0.0163007
SELENOK	-3.4296e-08
CAT	-0.0706802
TSPO	-0.0774602
SEC63	-0.0592928
TUBA1A	-8.86619e-09
ANAPC11	-0.0872229
ATP6AP2	-0.0737528
LYST	-5.2222e-09
SNRNP70	-0.0406586
BIRC3	-0.0130972
HINT2	-0.0434044
YPEL5	-0.0202954
TSPYL1	-0.0393233
APOBEC3H	-0.102494
C1QBP	-0.0683183
SYF2	-1.94909e-08
SNRNP25	-0.0360815
CIAO2B	-0.0380544
PAG1	-0.127139
YWHAH	-0.0428709
ADGRE5	-3.16603e-09
YTHDC1	-0.0360836
TIAL1	-0.0200031
NUCB1	-0.0353826
PPM1G	-0.036255
PRRC2B	-0.053495
MAP2K2	-0.03608
DNAJA2	-0.0479153
SH3BGRL	-0.0391266
POLR2J	-0.0436402
TAF1D	-1.88647e-08
ARHGAP30	-0.029506
ANXA1	-0.0287966
RNF145	-0.0358736
OTUB1	-0.035947
STUB1	-0.0178834
HOPX	0.0290063
SF3A1	1.14291e-07
MGST3	-0.0737667
DPEP2	-0.180293
TMOD3	-0.0217333
ZNF800	-0.0349172
NEMF	-0.0307435
FAM162A	-2.53376e-05
PSMD4	-0.0227288
MDH1	-0.048231
HM13	-0.0802903
TMUB1	-0.0411385
SERINC1	-0.0667823
CCSER2	-0.0820779
SLC38A1	-0.0680759
AIM2	-0.0716941
RAB5C	-0.0250155
NR1H2	4.21683e-09
SLC25A4	-0.0235706
RCAN3	1.35637e-09
EPSTI1	-0.102179
HNRNPH1	-5.10529e-10
MPC2	-1.1351e-07
EAPP	-0.0318739
CLINT1	-0.112697
FKBP5	-0.0560661
TAGAP	-0.0525056
TNFRSF1B	-0.0259921
MDH2	-0.0725024
ARL5A	-0.0472961
RAB2A	-0.0393373
PSMB4	-0.0479584
MAPK1IP1L	-0.0598595
FKBP1A	-0.0430188
DPM3	-0.114593
EIF4G2	-2.32699e-08
PRMT1	-1.35032e-08
DNTTIP2	-2.84251e-07
PGLS	-0.0647665
PARK7	-0.0289444
H2AFY	-0.0290886
HPCAL1	-0.0516308
TAP2	-0.108538
PHF11	-0.0850135
FBXO34	-0.0585571
MAT2B	-0.0472104
WDR1	-0.047508
RHOH	-7.51421e-09
SNRPG	-0.0678842
CEMIP2	1.06848e-09
IMP3	-0.0266964
PSMB10	-0.104093
SOD1	-0.0521243
LAMTOR1	-0.0264064
TXN	-0.126683
APOBEC3C	-7.41192e-09
DCTN2	-0.0346769
R3HDM4	-0.0315571
CDC26	-0.0415496
ITSN2	-0.0372658
GLG1	-0.089221
OSBPL9	-0.0715892
KMT2A	-0.0346583
PSMD6	-0.0214177
TSC22D4	7.18361e-08
STAG2	-0.0270058
CCT5	-1.09145e-08
CFAP97	-0.0194701
MIER1	-0.0243215
IGBP1	-0.0391026
ANKRD11	-0.079969
MYLIP	-7.21388e-08
RAB1B	-0.0283423
PRKCSH	-0.0642615
CREM	3.72373e-09
TSPYL2	0.0458757
HYI	-0.0196763
PCNP	-0.0277974
ARID5B	1.95507e-10
PDCD6IP	-0.0307259
CSK	-0.0651163
TMEM106C	-0.0312338
SF3B4	-0.0368702
SELPLG	-0.0925948
PPP1R35	-0.0394503
SENP6	-2.48218e-09
ATP5MD	-0.0822742
LCP2	-0.0327084
TNIP1	-0.0409525
BCL11B	-0.0887154
RELA	-2.62143e-07
ENO2	-0.0534504
SRP19	-5.13356e-09
MED10	-0.0271247
DPP7	-0.0340439
SELENOT	-0.0531836
PPP3CC	1.22561e-08
NDUFB7	-0.0473796
ATP8A1	-0.0283056
SAFB2	-2.27945e-07
PRKAR1A	-0.0153185
ZNRD1	-0.0186739
CBLB	5.47374e-09
KPNB1	-0.0301799
XRN1	-0.0587079
NAA10	-0.0516903
IKBKG	-0.0562868
PSMD2	-0.0420748
RAP1A	-0.0244659
APLP2	-0.115982
HIST1H1D	0.0875761
PSMD13	5.35175e-09
TBC1D10C	1.56949e-09
ZFC3H1	-0.0488207
SEC61A1	-0.0400909
ITGB2	3.77063e-07
EIF1AX	-6.51833e-09
PIN1	-0.0282876
ZFAND5	-6.48462e-06
USP16	-5.23381e-09
GIMAP1	-0.0287133
ADAM10	-0.106764
UQCC3	-0.0689568
POLD4	-0.0252795
ABTB1	9.01342e-09
PPP2R1A	2.20839e-09
PIAS1	-0.0542903
TGFBR2	1.0056e-08
RSRC2	0.0374937
EIF2S2	-0.0307896
AKR1B1	-8.27322e-09
SRM	0.0170944
CNOT4	-0.0206335
ILF2	-3.2669e-07
SNRPB2	-0.0361413
COA1	-0.146975
SCRN2	-0.0280243
POLE4	-0.0504746
SSR1	-0.0559683
SENP7	-0.0970316
PCM1	-0.0523569
SFRP5	-0.0331631
NDUFC1	-0.0717855
TMPO	-0.0195349
SERPINB9	0.0272821
LYAR	-0.0504348
SUCLG2	-0.0568694
SET	-0.0345701
CLEC2B	-0.0399889
YY1	-0.0354197
PPP4R2	2.84861e-08
ATP5MC3	-0.0117371
GTF2B	-0.033487
NONO	1.01189e-08
NKG2D	-0.0504366
DDX39B	-0.0260924
SMARCE1	-0.0621921
ERLEC1	-0.0351034
TOX4	-1.17471e-08
PDAP1	1.95043e-08
NDUFS2	-4.95989e-09
DBI	-0.0197556
NDUFS8	-0.0411556
CMTM3	-0.0485401
PLP2	-0.123894
ANAPC16	-0.0285519
CCT4	-2.2326e-08
YPEL3	-0.058035
PSENEN	-0.0856439
FBXO7	-0.0367584
GRAP	-1.36409e-07
CDK2AP2	3.00959e-08
RCC1	-0.0265074
PTBP1	-0.0228994
PDK1	1.21917e-08
ARL2	-0.0437239
APEX1	-0.021733
HDAC2	-1.22861e-09
CNOT7	-0.019313
SMNDC1	-0.0150958
BCAS2	-0.030545
ANXA11	-0.0435138
CCT7	-0.0300218
PRPF38B	6.71169e-09
