feature	weight
FYB1	0.0485762
MYL12A	-0.0198158
CRIP1	0.11758
SEPTIN9	-1.10419e-07
ID2	0.0463069
HNRNPK	-0.0172589
SCML4	-0.109776
HSP90B1	-0.0620859
SRSF10	-0.0590773
IER2	3.55002e-09
NDFIP1	-0.0199689
BST2	-0.137558
TLE5	-0.0698806
UBL5	3.0054e-08
EPC1	-1.2369e-08
STK17B	-0.051158
PA2G4	-0.0169708
EIF3M	-0.0299366
BZW1	-0.0816237
ZFP36L2	3.47081e-07
PPP1R15A	-0.031619
CD164	0.0986221
LSP1	0.021609
SLC25A3	-0.0530623
DDX17	-0.0170542
TUBA1B	-0.0411641
SNRPD2	-0.037053
DDX24	-0.0678788
RWDD1	3.50534e-07
CDC42SE2	0.0104263
RBM3	-0.0726108
NAP1L1	3.33648e-07
NDUFB8	-0.0225131
ANP32B	-0.0404914
GABARAPL2	-0.0299902
PRDX6	-0.101274
TENT5C	1.11855e-08
SP100	0.0317259
LCP1	0.0288076
CACYBP	-0.0633833
ATP5MPL	3.88578e-07
H2AFZ	4.03977e-07
ITM2A	0.104088
MYH9	0.07441
CAPZB	0.0588136
FIS1	-0.0130998
HNRNPUL1	-0.0513556
ACTR2	1.67898e-07
SRSF7	-0.039358
MBP	8.64189e-08
TMEM59	2.7468e-09
STAT3	-0.0375309
XRCC6	-0.0207488
SUB1	0.0922839
CCNL1	-0.0425193
SSB	-0.0402283
RAP1B	-0.0473917
MATR3	-0.05907
ETS1	-0.035727
TGFB1	-0.0913425
SEC61B	1.91508e-07
UQCR	6.81021e-08
DNAJB1	-0.144132
LSM14A	-0.0555932
HCLS1	-6.61916e-08
ATP5MF	1.1375e-08
SF3B2	-0.0198935
ROMO1	-6.66855e-08
TAGLN2	-0.0659485
WIPF1	-0.0872864
SAP18	-0.0163923
S1PR1	0.0663412
SRRM1	-0.0338408
TMBIM6	-0.0455688
ETFB	-1.27848e-07
BSG	-0.0371003
CUTA	-0.0526333
UBXN4	-0.0362603
DYNLRB1	9.7423e-08
TUBB	-0.0750919
DDX6	-0.0232874
HNRNPC	-0.0847802
FBL	-0.105228
HCST	-0.0427949
TAF7	-0.0291085
SLC2A3	9.61856e-08
CDC37	-0.0326269
MPHOSPH8	-0.0226916
PPP1CA	2.42505e-06
U2AF1	-4.86334e-08
NDUFA11	-6.92788e-08
CNN2	-0.173062
IKZF1	0.0793011
BRK1	3.70137e-07
PPDPF	-0.0632108
SERP1	-0.0367429
SERBP1	-0.0561904
ARHGDIA	3.08521e-07
TCF7	-0.17199
SYTL3	-0.104492
SSU72	-0.0566508
NSD3	1.17021e-08
EIF4A2	-0.0965224
BIN2	0.0244793
MFNG	9.15914e-09
PSIP1	0.0247319
TMEM14B	-0.0255291
AHNAK	0.238232
BTG2	-0.0173491
PSMB1	-0.041941
EID1	0.0255624
P4HB	-0.0348304
PTGES3	-0.0603778
HNRNPF	-0.0187174
COTL1	-0.0204357
RHOG	-5.13882e-09
UBE2B	-0.0192848
UQCRQ	-2.1243e-08
ITGA4	0.0318411
TMEM50A	-1.99504e-07
GNB2	0.0344027
COX8A	2.31169e-05
EDF1	-0.0369031
ARRB2	-6.9798e-10
NDUFB11	7.29494e-07
SEMA4D	-0.0346972
GZMK	-0.0855476
G3BP2	-0.03186
SCAND1	-0.0196988
HNRNPA3	-0.0709834
NR3C1	0.023005
GNG5	-0.0506256
PPP1R12A	-3.3977e-08
FNBP1	6.94669e-08
ZC3HAV1	-0.0182219
RNMT	-0.0178895
EPB41	-0.0548054
HNRNPU	-0.0268823
PRPF4B	-0.0660588
ATP5PB	-1.62441e-07
ARL6IP1	4.87232e-07
CD46	-2.39774e-08
KRAS	-0.112571
NAP1L4	2.00451e-09
RPN1	-2.03896e-07
DRAP1	-0.0153737
STK4	2.20621e-08
SRPRA	-0.0406523
SRRM2	-1.54344e-08
MAF1	-2.64908e-07
GPSM3	-1.62409e-07
CSDE1	-0.0467517
SEC62	-0.0337994
MICOS10	-9.39607e-10
MCL1	-0.030403
CYTIP	-0.0987649
SF3B5	-0.0563932
SNRPA1	-0.0636
DAD1	-0.0444159
NDUFB9	0.0422029
ST13	-0.0800781
TLR9	0.0316981
FNBP4	-0.088729
COPS9	-1.01153e-08
CD2	0.100499
PAIP2	-0.0719368
RGS10	-0.0179494
POLR2E	-0.045748
IFI16	0.0428639
MORF4L1	-8.50586e-06
SH3KBP1	2.93645e-07
CCT3	-0.0468326
RAN	-0.0259478
EIF4A1	-0.0327157
TCEA1	-6.10187e-10
ARID4B	-0.0317703
AKAP13	8.89655e-05
CSNK2B	-0.0180022
ARF5	-0.025176
PSME2	-0.035428
DEK	0.0205809
PNRC2	-0.0749265
SQSTM1	-0.137982
GIMAP5	-0.0501429
TAX1BP1	-0.0186603
GADD45B	-0.0441901
CALM2	-0.0142127
EIF5	-0.0304444
ARHGEF1	-3.96199e-07
CCT6A	-0.0719835
TMBIM4	0.0321843
BCLAF1	-0.0330485
ICAM2	-0.0134168
TAP1	1.90193e-08
CHURC1	3.19463e-07
RBM8A	-0.0543025
CXCR4	-0.0548146
PPP4C	-8.23161e-08
CD6	0.0891599
ALKBH7	6.94415e-08
LSM4	-0.0749783
SNU13	-0.027304
IGFLR1	0.0436331
GPBP1	-0.0852143
ATP6V0E1	-0.0397249
CD99	0.19421
LEF1	0.0477333
GSTT1	1.48627e-07
SNRPN	-0.0793964
NDUFB4	2.60238e-09
NOL7	-0.0241001
RSL1D1	-0.0401461
ARHGAP15	0.0247293
ELF1	-0.0906603
ARPC5	0.0507715
NOP10	-0.0415454
DDX46	-7.31141e-08
MPP7	-0.0162617
PPP1R2	-0.0358182
PPP2CA	-0.0319453
SPSB3	0.0302887
ATP5F1C	-0.0329046
SSH2	-0.0640949
ARPC5L	3.1154e-07
PITPNC1	-0.20414
TMED9	-0.0160949
CARD19	0.0605394
PCED1B	0.115478
TMEM147	-0.0712406
ITGA6	0.0248239
SNRPB	-0.0587142
CYB5A	0.0481319
ATP6V1F	-1.77141e-08
CD5	0.114666
BAX	-0.0217926
PSMB7	-2.34031e-08
MTDH	2.88809e-08
ZNF706	2.63539e-07
REXO2	0.0755733
ZNF292	-0.029053
IFI27	0.0608432
IRF9	0.0595102
DDX3X	-0.000288489
APRT	-1.35427e-08
TALDO1	2.76545e-08
TNRC6B	-0.067259
CANX	-0.0466465
G3BP1	-0.0550854
NDUFA2	-0.0307651
NDUFB2	-2.45012e-07
GZMM	-0.295334
VPS28	3.39826e-07
NDUFV2	0.0322554
NCOR1	-0.037862
MX1	0.123204
MTPN	0.0289183
MYCBP2	0.0526372
FAM107B	1.20331e-06
TMIGD2	-0.0338871
SORL1	0.0814144
ABRACL	0.081106
REX1BD	-0.0188257
ERGIC3	-8.29551e-08
ACTR3	1.82466e-08
VDAC2	-0.0384399
ATP5PF	-5.20874e-08
SMARCA5	-0.0157663
SLC9A3R1	-0.0247006
SF3A2	-2.15868e-07
RBM25	-0.0493039
TERF2IP	-0.0325361
TMED10	-0.033763
RESF1	0.0336575
NUCKS1	-0.0399321
DNAJB6	-0.0388127
PLAC8	-0.0599217
WSB1	-0.112056
MAPRE2	-0.110581
CCND3	-1.21486e-05
EIF3I	-0.0217658
OSTF1	-3.93948e-10
TMEM243	-0.0174759
PRKCH	-0.156649
BNIP3L	-0.0276645
RASSF1	-0.0729703
OS9	6.48203e-07
COX7B	-0.0405032
AUP1	-0.0233133
BUD23	-0.0453263
TKT	-0.0188285
EIF5A	-0.0735509
ZNHIT1	-4.69305e-09
GIMAP6	0.0227938
POLR1D	-0.000180739
GDI2	-0.0273405
IL10RA	0.0226049
RNF149	0.0846796
TBCC	-0.0349242
DGKA	0.0215698
SMIM10L1	0.000342416
CTSH	0.0947768
KDELR1	-0.0275661
AIP	4.68171e-08
GZMH	0.146981
THYN1	3.84874e-09
WASF2	2.28562e-08
TNFAIP3	-0.063141
NEDD8	-4.78138e-10
ISG15	0.115874
PSMA2	-0.041419
BANF1	-0.0805603
ADAR	0.0248503
NIPBL	-0.0333504
SYTL2	0.0677065
SERPINA1	0.0423197
NDUFB10	-3.17965e-09
DDOST	-0.0157557
TUFM	-0.0188428
PRPF40A	-0.0409422
ANKRD44	-0.0166923
THUMPD1	-0.016656
CTSW	-0.246539
TOB1	-2.78156e-09
ATG12	-0.0482633
AP2M1	0.0274832
AFF4	-0.0509503
SKP1	-2.40635e-07
ARF4	-0.0334883
KIF2A	-0.0699874
SCAF11	4.05149e-09
MAP1LC3B	-0.0641899
FGFR1OP2	2.86867e-08
VAMP5	2.85978e-09
RBM17	-6.18082e-08
MPZL1	-0.0205123
TLK1	0.0319732
FKBP8	-0.0198959
CYC1	-0.0276696
RGCC	-6.13971e-05
TMED2	-9.9011e-09
DDT	-9.98001e-08
EIF4H	-2.84229e-07
RAD23A	-0.0551296
CCT8	-0.0160542
GPR183	0.0590741
METTL9	-3.05476e-08
CCDC107	0.0780422
HNRNPH3	-1.73902e-08
LAMP1	3.10957e-09
POLR2L	-1.9382e-07
CLDND1	-0.0589853
NDUFA1	9.95476e-08
COPS6	6.87929e-06
SPCS2	-0.039577
FOXP1	0.0127664
UBE2L6	0.0163066
SF3B6	-0.052125
QARS	-1.57699e-07
TNIK	-1.63018e-07
ANP32A	-0.0262687
OCIAD1	-0.0277508
PGAM1	-0.0296771
CAP1	2.20675e-08
SRSF3	-2.21137e-08
UBE2I	-0.0412984
PHB2	-0.024903
PAPOLA	-0.0596983
VAPA	-0.0524376
FCMR	-0.0409417
HSPE1	-0.102801
PIK3R1	-0.115243
LSM7	7.83082e-05
IK	-1.62289e-07
ATF4	-0.0612481
WAS	1.99424e-07
MRFAP1	-0.0255451
PET100	1.24915e-08
PRDX5	-5.94225e-08
AHI1	-0.083902
DCTN3	1.76086e-08
CCL4L1	0.0901623
VAMP2	-0.025108
GRB2	-0.0234645
TMEM160	-2.71649e-08
RER1	-3.23972e-08
RBMX	-0.0556879
UFC1	-0.0502182
ATP5PD	2.82793e-07
PHF1	-0.0421262
CWC15	2.44535e-08
LAMTOR4	-1.19606e-07
ATP5ME	-0.0156467
NDUFA3	0.0226574
THRAP3	-0.0300491
CELF2	-2.21843e-09
ILF3	-0.0520019
PDE4D	-0.10608
NDUFA13	-0.0326649
RASSF5	-0.0173676
IQGAP1	-1.38985e-07
RSF1	-0.0486446
SLC3A2	-0.0600518
WBP2	-0.0253349
NAPA	-0.023776
NME4	-0.0278325
NR4A2	-0.150567
BCCIP	-4.08086e-05
NME3	1.97673e-06
GHITM	-0.000133368
EWSR1	-0.0483911
RAB14	-0.0209426
NUDC	-0.0593526
TUBB4B	-6.22863e-07
BAZ1A	-0.0233685
ITK	0.0712697
ACAP2	-8.89461e-09
CBX3	1.42281e-08
TAF15	-1.16359e-07
RAC1	-5.67075e-09
EIF1B	-0.0470098
OXA1L	1.04355e-08
MEA1	-0.037319
MCUB	-0.0461029
GOLGA4	-0.0309166
ATXN7L3B	-0.0207627
ISCU	-0.0208243
APH1A	-0.0219834
S100A4	0.11571
ARHGAP45	2.97133e-08
CD53	-0.0166612
COPE	0.023167
BCAP31	-0.0389805
HP1BP3	1.22095e-08
TAPBP	-1.26646e-08
CPNE1	-0.0477039
PTGER4	0.110955
SEC61G	1.09839e-07
LNPEP	-0.0332489
PSMA1	-0.0638907
SREK1	-0.0548188
CCNG1	-5.01797e-05
NDUFA7	-0.0193706
S100A6	2.64442e-07
CRLF3	-0.0464299
SS18L2	-0.032169
CSNK1A1	-0.0473231
GNG2	-0.0341105
NFKBIZ	0.0791229
RAD21	-0.0136429
TNFAIP8	3.87481e-07
TPR	-0.0133073
YWHAQ	-1.73415e-07
SPCS3	0.0205738
GCC2	-0.0411609
RAB5A	-0.0173619
AKAP9	-4.92517e-08
NINJ1	-0.0242331
ARL6IP4	-4.13874e-08
PSMB6	3.13937e-08
ATP2B4	0.1497
SDF4	2.86972e-06
CASP12	0.0385694
RNASEH2C	-0.0737433
ATRX	-0.0342818
SATB1	-5.75881e-08
SLIRP	5.55868e-09
HSD17B11	0.0188309
EIF3A	-0.0408736
MYDGF	-0.0286319
LRP10	-6.01455e-08
U2SURP	-0.0555038
PDE3B	-0.0562526
ROCK1	-0.0157043
JMJD1C	5.49357e-09
MFSD14A	-0.0446637
LMAN2	-0.0283003
RIOK3	-0.0200402
CHD2	-0.072793
CLTA	-1.44632e-08
CD84	-0.0761734
DDX39A	0.0207725
PSMC5	3.13995e-08
PSMD7	-0.0242056
TOMM22	-0.0545041
CD47	0.0390858
GPRIN3	0.0572139
KIF5B	-2.51174e-08
SNX6	-0.0212387
NDUFS7	0.0151482
SETX	7.76495e-06
NDUFC2	5.12543e-08
PBXIP1	0.0339967
MAMU-DPB	-0.0183409
HIGD2A	-9.27759e-08
SNRK	-0.0665413
PSMA6	9.3381e-08
ACIN1	-0.0306985
NCBP2AS2	-0.0424284
TGFBR3	0.0789417
PNN	-0.0436858
RAB7A	-3.39881e-07
RBFA	-0.07154
VAMP8	-0.0365655
TMEM258	-0.0500935
HNRNPM	-0.053873
CAMLG	-0.021627
CDKN1B	1.14654e-07
RPN2	-0.0406901
RCSD1	-0.0678921
GPCPD1	-0.0373519
EIF2S3	-0.0388673
MAMU-F	1.90111e-07
ENSA	-0.103294
ECHS1	1.49214e-08
ADRM1	1.34304e-05
DUT	0.0227395
OTUD5	-0.0321218
NOSIP	5.39677e-09
CMPK1	-5.96777e-05
CAST	3.7719e-08
TMEM14C	7.43521e-08
PHF3	-0.03397
SYNE1	0.0483499
IMPDH2	-0.0544747
IL16	-0.00445656
PTPN1	0.0350641
ARPC4	-2.98525e-08
GADD45GIP1	-0.0435174
UBAC2	-0.0985291
SRSF2	-0.0473639
CDC42SE1	-0.0404637
FIP1L1	-0.0567181
PTPN2	-0.0334237
EMD	-0.0451102
SMIM3	0.0581576
ATP5IF1	8.00043e-06
LBR	-2.55547e-08
TRIM22	0.0275244
XRN2	0.0129628
NCOA3	-0.0335461
CMTM6	-0.0260165
PTBP3	1.52379e-08
RABGAP1L	0.027153
GIMAP8	0.055208
TMEM230	-0.0840573
S1PR4	0.0684406
SUMO1	-0.0138428
ATOX1	-1.35328e-08
PSMB3	0.018035
SMAP1	-4.81906e-08
RORA	0.146974
TUT4	-0.0723291
DHRS7	0.0396327
SLTM	-0.0364108
HDAC1	0.0213165
COX16	-0.0217975
SNRPD3	-0.039837
HIF1A	-3.30105e-08
ISCA1	-0.0186735
TCF25	1.01614e-07
ERH	6.00381e-09
BRD2	-0.0529445
TLN1	-2.65077e-08
CTSA	-0.0309086
ARL4C	-0.0308124
DDX18	-0.0316982
COMMD7	-5.00649e-08
GLIPR1	0.0672417
GLIPR2	0.0294218
PAFAH1B1	-1.48944e-08
CCT2	-0.0407339
RNF181	-0.0176942
TMEM179B	-3.8232e-05
SELENOF	-0.0339426
PHC3	-0.0375318
SUCLG1	-0.0269338
WTAP	-0.0132801
REEP5	4.28374e-09
PPIG	-0.0277359
CSRNP1	-0.0544284
KTN1	-0.0208002
EMC6	-0.025419
COX14	-0.0220525
GUK1	-0.101105
XRCC5	4.86885e-08
FOXN3	-0.0290051
MMD	-0.0814859
PVRIG	-0.0928995
COX6B1	8.21325e-09
OSTC	-0.0522563
LEPROTL1	-0.0281531
PHIP	-0.0379572
IL6ST	-1.2718e-08
SMCHD1	9.63637e-09
SP110	0.0330123
CGGBP1	-0.0261165
MAX	-0.0203766
CDC14A	0.0216139
DUSP2	-0.0733092
CYCS	-0.0283966
STK38	2.48976e-06
ATP5F1B	-0.031821
BPTF	0.0190802
SEM1	-8.6614e-05
DHX9	-0.02444
PTPMT1	-0.0335027
BUB3	-1.61999e-07
HAX1	-0.0492569
VCP	-0.0442395
HNRNPR	-0.0611802
APOL6	0.0764263
KHDRBS1	-0.0123682
NHP2	-0.0196779
PUF60	-0.0195349
GGNBP2	-4.11108e-08
RELL1	-0.041866
RPA3	0.0229334
CASP8	5.80992e-07
RHOF	-0.096154
UTRN	-0.021245
CYLD	1.49208e-05
NCBP2	7.54817e-09
ADD3	0.0403765
HERPUD1	-0.0770327
ATF6B	-0.0243063
H2AFJ	-0.0512258
UQCRC1	2.03369e-06
COMT	-0.0252731
CYFIP2	-0.0819841
IL2RB	-0.136625
PIH1D1	1.59804e-08
RPIA	-0.0627627
SELENOK	-1.52922e-05
CAT	0.0692362
TSPO	0.0926813
SEC63	-0.0316971
TUBA1A	-0.0252449
ANAPC11	-0.0367597
ATP6AP2	-3.39414e-07
LYST	-0.0264527
SNRNP70	5.3547e-09
BIRC3	-2.20616e-09
HINT2	5.08848e-08
YPEL5	-0.0342288
TSPYL1	-0.0336251
APOBEC3H	0.0353659
C1QBP	-0.0420237
SYF2	-5.46323e-09
SNRNP25	-0.0352865
CIAO2B	-0.0373362
PAG1	-3.10883e-07
YWHAH	-0.0299488
ADGRE5	-0.0904195
YTHDC1	-0.069497
TIAL1	-0.0266807
NUCB1	0.0270598
PPM1G	-3.10773e-07
PRRC2B	-0.0381766
MAP2K2	0.0462454
DNAJA2	-0.0518417
SH3BGRL	9.7611e-09
POLR2J	2.24045e-07
TAF1D	-0.0363274
ARHGAP30	0.0618262
ANXA1	0.057488
RNF145	-0.0486616
OTUB1	1.24931e-07
STUB1	3.14816e-07
HOPX	-0.181714
SF3A1	-0.0657524
MGST3	0.0344942
DPEP2	0.12205
TMOD3	4.70693e-08
ZNF800	-0.0468602
NEMF	-0.0494904
FAM162A	-2.22033e-09
PSMD4	3.67596e-08
MDH1	2.17854e-07
HM13	-6.00917e-09
TMUB1	-0.0133171
SERINC1	-0.0299277
CCSER2	0.0569598
SLC38A1	-0.0150402
AIM2	0.0876297
RAB5C	-5.5265e-09
NR1H2	-0.0701058
SLC25A4	0.0663428
RCAN3	0.0567768
EPSTI1	0.0862984
HNRNPH1	-0.0621323
MPC2	-0.0232889
EAPP	-0.0284747
CLINT1	0.0190921
FKBP5	3.73555e-08
TAGAP	-0.0254486
TNFRSF1B	-0.0480088
MDH2	-0.0545083
ARL5A	-0.135501
RAB2A	-8.47791e-08
PSMB4	-2.48426e-08
MAPK1IP1L	-0.0276216
FKBP1A	0.0442775
DPM3	-0.024231
EIF4G2	1.18883e-08
PRMT1	-0.0544951
DNTTIP2	-0.0439196
PGLS	0.0484451
PARK7	-0.0534967
H2AFY	-0.039752
HPCAL1	-0.0307474
TAP2	0.0222923
PHF11	0.024349
FBXO34	-0.0672838
MAT2B	9.305e-08
WDR1	2.3511e-07
RHOH	-0.0316294
SNRPG	-0.0291219
CEMIP2	-0.120405
IMP3	-0.0195733
PSMB10	0.0196399
SOD1	-1.44097e-06
LAMTOR1	-0.0202761
TXN	9.41719e-11
APOBEC3C	0.046404
DCTN2	1.57769e-06
R3HDM4	-0.0248182
CDC26	-0.0558422
ITSN2	-0.0235225
GLG1	6.9639e-05
OSBPL9	-0.0284105
KMT2A	0.0333175
PSMD6	-0.0131558
TSC22D4	-0.0207735
STAG2	-0.0339135
CCT5	5.69879e-08
CFAP97	-0.0178314
MIER1	-4.56447e-08
IGBP1	1.60792e-08
ANKRD11	6.28482e-06
MYLIP	-6.01596e-09
RAB1B	-0.0440522
PRKCSH	7.59977e-08
CREM	1.4697e-08
TSPYL2	-0.0991896
HYI	0.0235263
PCNP	-0.0583577
ARID5B	0.0444667
PDCD6IP	-0.0438093
CSK	3.16582e-07
TMEM106C	-5.74407e-08
SF3B4	-0.046998
SELPLG	0.042338
PPP1R35	-0.012941
SENP6	-0.0422981
ATP5MD	-0.0184636
LCP2	1.40712e-08
TNIP1	-0.059728
BCL11B	0.0621139
RELA	-0.0469522
ENO2	-0.0681831
SRP19	-0.0319749
MED10	1.8604e-08
DPP7	-4.92723e-08
SELENOT	0.0379981
PPP3CC	-0.020722
NDUFB7	0.0221747
ATP8A1	-0.0313149
SAFB2	-0.0350473
PRKAR1A	-0.0417636
ZNRD1	-0.0363887
CBLB	-0.127036
KPNB1	-4.14102e-07
XRN1	-0.022535
NAA10	-0.0204805
IKBKG	-1.84173e-08
PSMD2	-7.88722e-08
RAP1A	-6.04339e-09
APLP2	-1.84434e-07
HIST1H1D	-0.0679722
PSMD13	-0.0205104
TBC1D10C	0.0433592
ZFC3H1	-0.0366488
SEC61A1	0.0274809
ITGB2	0.08075
EIF1AX	-0.0516725
PIN1	9.21848e-08
ZFAND5	-0.0765966
USP16	-0.0178135
GIMAP1	0.000179729
ADAM10	-0.0140232
UQCC3	-0.0169087
POLD4	0.0444202
ABTB1	9.5049e-05
PPP2R1A	-0.0430298
PIAS1	-0.0568298
TGFBR2	-1.45895e-07
RSRC2	-0.0783068
EIF2S2	-3.70411e-08
AKR1B1	4.88413e-09
SRM	-0.0718364
CNOT4	-0.0363208
ILF2	-0.0841543
SNRPB2	2.65148e-07
COA1	0.0445182
SCRN2	-0.0357851
POLE4	0.046991
SSR1	3.11683e-07
SENP7	-0.0159244
PCM1	-0.0279082
SFRP5	7.13276e-08
NDUFC1	0.0341089
TMPO	-0.029752
SERPINB9	-0.0436648
LYAR	-0.121846
SUCLG2	2.43519e-07
SET	-0.0722178
CLEC2B	-1.53313e-08
YY1	-0.038795
PPP4R2	-0.0442659
ATP5MC3	-0.0682297
GTF2B	-0.0191523
NONO	-0.0587154
NKG2D	-0.130927
DDX39B	-0.0632103
SMARCE1	-0.0620055
ERLEC1	-9.52995e-08
TOX4	2.03248e-08
PDAP1	-0.046829
NDUFS2	-1.54369e-07
DBI	0.0469187
NDUFS8	-0.0280106
CMTM3	6.03565e-10
PLP2	0.032189
ANAPC16	-0.0305133
CCT4	-0.0711888
YPEL3	0.0196813
PSENEN	-0.0409525
FBXO7	-0.052071
