feature	weight
CD38	-0.027842002070334528
RBPJ	0
APBB2	-0.07641817031167356
ATP8A1	-0.07024944778825341
PLAC8	0
ANTXR2	-0.029803494233726992
SPINK2	0
HOPX	0
HERC6	0
GPRIN3	-0.03534981425695769
NFKB1	0
CAMK2D	-0.00941302108454356
INPP4B	-0.05785547685117641
FBXW7	-0.06828702457451061
RAPGEF2	-0.07565516032879377
DDX60	0
DDX60L	0
HMGB2	-0.020869313228451408
IL7R	0
PTGER4	0
PARP8	-0.04175444885013275
ITGA1	0
GZMK	-0.08699387180112458
GZMA	0
IQGAP2	-0.03998863619832528
SSBP2	0
ELL2	-0.07458421370384381
CAMK4	-0.023135685474402607
FNIP1	-0.05559137188690286
IRF1	-0.06326450196260511
TCF7	0
ARHGAP26	-0.07660912530677991
PPP2R2B	-0.05418719772599514
CD74	0
PTTG1	0
DUSP1	0
SQSTM1	-0.015860711206880772
HYPK	0.07428961434328206
TCF12	-0.04270156837391077
ANXA2	0
RORA	-0.06977979800085285
DAPK2	-0.03233946223334165
DENND4A	-0.07240435043307876
PKM	0.0037997119119346032
ARIH1	-0.07374073164919337
BCL2A1	0
ISG20	0.07443464490930266
SLCO3A1	-0.07870060563468027
LOC710951	0.10511089036560285
CMA1	0
GZMH	0
GZMB	0
NFKBIA	-0.022004802214355145
GNG2	-0.06708303379314827
LGALS3	0
HIF1A	0
SYNE2	-0.02662366082349131
ZFP36L1	0
NPC2	0
FOS	0
BATF	0.029425400056000067
GPR65	-0.06408151540973357
FOXN3	-0.10473113614552726
IFI27	0.024992333713694297
SERPINA1	-0.02800368285074947
HSP90AA1	0
CRIP1	-0.05082983248945216
LOC714576	0.052529544353149465
SDCBP	0
TOX	-0.0941264609489163
NCOA2	-0.06379657196794197
PAG1	-0.023608296660773093
VPS13B	-0.06392622390751525
KLF10	-0.014286956702206057
TRPS1	-0.09841778713509942
LOC106999943	-0.0230403613194547
SLA	-0.03753508476745973
PLEC	-0.001744680519753592
LOC107000013	0
VIM	-0.05464060981293542
MPP7	-0.07122268610634927
MAP3K8	-0.08992386583324366
ITGB1	-0.052237330847789046
CREM	-0.01175194972383995
DDIT4	-0.08889355926144948
SPOCK2	0
VSIR	-0.03105954740759043
PRF1	5.664166563092568e-4
DDX21	0
ARID5B	0
IFIT3	0.06377798716597925
PGAM1	0.0047423240677862055
FUOM	0.0325651128776558
TSPO	0
APOL2	0.08921180453539147
APOL6	0
PIGT	0
RBM38	0
CCND2	-0.02918182119599936
GAPDH	0.07217526494377895
CHD4	0
PTMS	0.014364974957929285
LAG3	0.06459684187391806
TPI1	0.011987539828979026
KLRC2	-0.02452372902649797
KLRD1	0
CD69	-0.09013865124738643
CLEC2D	0
KLRB1	-0.02692974644221227
SLC2A3	-0.05834715304404911
ITPR2	-0.06033143132285587
ARID2	-0.0749801304481323
TUBA1B	0
TUBA1A	0
DIP2B	-0.08232807633049052
ITGB7	-0.004959842345236768
OSBPL8	-0.07406666668176821
TMPO	0
CHST11	-0.05466079431383332
C11H12orf75	0
OAS2	0.008346094125365952
MED13L	-0.08969549227629195
BICDL1	-0.03225600621618667
ORAI1	0
RILPL2	0
RAN	0
MGAT5	-0.06181167923751098
CXCR4	-0.12228763767707429
ARHGAP15	-0.019872020041571677
GTDC1	-0.008449293517023209
ZEB2	-0.03658278172488517
NR4A2	-0.16627486457060384
STK39	-0.04215790264955475
LOC106992647	0
GLS	-0.0017462054683080872
STAT1	0.0027158923746428403
ANKRD44	-0.04931072345078933
HSPD1	0
HSPE1	0.014532081234735799
CFLAR	0
ICOS	0
TUBA4A	-0.06951616636153553
DOCK10	-0.029411107367596237
INPP5D	-0.06278739891839322
ARL4C	-0.02124000836832661
LOC716637	0.038448784247447736
DUSP2	-0.06012806087674167
TMEM131	-0.04714105965696604
INPP4A	-0.04082593829072724
MAP4K4	-0.009605903369029183
BCL2L11	-0.015007724372339474
LOC106993126	0
GNLY	0
MAT2A	0
CAPG	0
TMSB10	0.013918430474347562
MTHFD2	0.007799787750236643
EXOC6B	-0.02734147978188198
PLEK	0
REL	-0.12482569618244657
LOC718777	0.13925447044835468
SOS1	-0.025828097561595743
BABAM2	-0.018007669943356622
RHOB	-0.04219753170509063
ODC1	0
HPCAL1	0
ID2	-0.09681508617722544
LOC114672189	0.00954321170068617
CTSW	-0.09197896274004884
LOC106993196	-0.023744627107089657
PLAAT4	0
SLC3A2	0
AHNAK	-0.15492555494572272
FTH1	0
PTPRJ	-0.04584262076433079
CD82	0
LDHA	0
PDE3B	-0.01572470281708549
UCP2	0
SYTL2	-0.030157080526829656
PICALM	-0.04626794914257173
MAML2	0
BIRC3	0
PDGFD	-0.01962250166265899
SIK3	-0.07224982903792135
THY1	-0.04080550836410301
UBASH3B	-0.02145378524363269
CRTAM	-0.008832241123445307
HSPA8	0.01841051725726855
TUBB4B	0
HSPA5	-0.136015908641822
TXN	0.01226358712419069
ABCA1	-0.055020823023342214
MLLT3	-0.03050693233343749
ANXA1	-0.038581848472784
PFN1	0
C1QBP	0.02683931511540178
EIF5A	0.03443680915246106
EIF4A1	0
KDM6B	0
MAP2K3	0
SSH2	-0.1295324053749888
CPD	-0.06615051468216916
CCL4L1	0
LOC114673210	0
CCL5	-0.026944737241301316
CCL3	0
LOC100430627	0
LOC100426632	0
NME1	0
SPAG9	-0.050916140443530204
TOB1	-0.0871381633019976
PHB	0.022220881056283805
CCR7	0.01598169994737681
DHX58	0.06213051052007377
STAT5B	-0.006453155044460808
STAT5A	0
PECAM1	0
PITPNC1	-0.11886408300808336
RNF213	0
ACTG1	0
CD7	0
HSPH1	-0.06954031365100967
RGCC	-0.0822624626336364
EPSTI1	0
KLF12	-0.07722769428535416
GPR183	-0.039365167367372236
ANKRD10	0
BCL2	0
PMAIP1	0
TTC39C	-0.04585702267774777
PRSS57	-0.04266198020658344
CNN2	-0.067177489695214615
GADD45B	0
S1PR4	0
JUNB	-0.032918816099183144
IER2	-0.01748659560625395
ADGRE5	-0.14714164918365852
DNAJB1	0
KLF2	0
TYROBP	-0.028056051723038482
ZFP36	-0.14133884379723755
SERTAD1	-0.03988450735383817
TGFB1	-0.0018863622953239542
BCL3	0
FOSB	-0.05672780902794382
PPP1R15A	-0.025495625053825
FTL	0.03036294081283542
MYADM	-0.05461508934906597
PRKCB	-0.05259215835004232
BOLA2B	0.08525663732149218
ALDOA	0.0665692470161004
STX4	0.01874085215645053
MT2A	0.137712495455114
MT1E	0.1077932495868718
MT1M	0.1035793064634198
MT1X	0.04611661564557519
CTCF	0
CMIP	-0.06199325964216745
COTL1	-0.04207244879646577
APRT	0
LOC719232	0
SAT1	0
OTUD5	0
LOC708994	-0.04222009812291492
CXCR3	-0.019531748062450012
PGK1	0
ITM2A	-0.04527091908274782
TSC22D3	-0.12221827685994383
SLC25A5	0.00946339467560282
DDX3Y	-0.13145289542811645
