feature	weight
GIMAP8	-0.0489997
TMEM230	-0.000109118
S1PR4	-0.173531
SUMO1	-0.0540412
ATOX1	-0.04256
PSMB3	-0.0417392
SMAP1	-0.0378377
RORA	0.110423
TUT4	4.06263e-05
DHRS7	0.114042
SLTM	0.0338245
HDAC1	-0.0597203
COX16	-0.0452278
SNRPD3	-0.0649217
HIF1A	0.0596496
ISCA1	-9.48007e-06
TCF25	0.00103192
ERH	-0.0411599
BRD2	0.0442188
TLN1	0.0101405
CTSA	-0.0504678
ARL4C	-0.0694853
DDX18	0.0132627
COMMD7	-0.0866699
GLIPR1	0.0235197
GLIPR2	-0.0748283
PAFAH1B1	0.010943
CCT2	-0.0432142
RNF181	0.000316071
TMEM179B	-0.0433006
SELENOF	-0.0362422
PHC3	0.0291795
SUCLG1	-0.0482888
WTAP	-0.0108044
REEP5	0.000671878
PPIG	-0.000875038
CSRNP1	0.0377366
KTN1	0.0014393
EMC6	-0.0455935
COX14	-0.055896
GUK1	7.11455e-05
XRCC5	-2.7363e-05
FOXN3	-0.0446707
MMD	0.0268806
PVRIG	-0.253292
COX6B1	-0.0619374
OSTC	-0.0550934
LEPROTL1	2.02396e-05
PHIP	1.23068e-05
IL6ST	-0.0656818
SMCHD1	0.0254075
SP110	0.0718521
CGGBP1	-0.0193557
MAX	-0.014691
CDC14A	-0.0866272
DUSP2	-0.0100001
CYCS	0.0444653
STK38	-0.0432199
ATP5F1B	-0.0779505
BPTF	-0.013117
SEM1	-0.0255235
DHX9	-0.0195917
PTPMT1	-0.0379469
BUB3	-0.0274152
HAX1	-0.0179474
VCP	-0.0338162
HNRNPR	-0.0243035
APOL6	0.102431
KHDRBS1	-0.0281084
NHP2	-0.113391
PUF60	-0.0394798
GGNBP2	-0.0119279
RELL1	-0.0444553
RPA3	-0.0273222
CASP8	-0.0362375
RHOF	-0.019515
UTRN	-0.0170251
CYLD	-0.0303009
NCBP2	-0.0349488
ADD3	-0.11015
HERPUD1	0.042676
ATF6B	-0.0619816
H2AFJ	0.0326325
UQCRC1	-0.0268293
COMT	-0.0520377
CYFIP2	0.0485228
IL2RB	0.0805225
PIH1D1	-0.0796279
RPIA	-0.073634
SELENOK	-0.0176221
CAT	-0.0651686
TSPO	-0.11836
SEC63	-0.0342114
TUBA1A	-0.103936
ANAPC11	-0.02929
ATP6AP2	-0.0233604
LYST	0.0254815
SNRNP70	-0.0470344
BIRC3	8.24462e-05
HINT2	-0.155018
YPEL5	0.0456261
TSPYL1	-0.0157238
APOBEC3H	0.0738018
C1QBP	-0.0248433
SYF2	0.00435576
SNRNP25	-0.0918147
CIAO2B	-0.0457404
PAG1	-0.116231
YWHAH	-0.0254543
ADGRE5	0.0616567
YTHDC1	0.0387326
TIAL1	-9.42054e-05
NUCB1	2.18663e-06
PPM1G	-0.0400444
PRRC2B	0.0158102
MAP2K2	-0.0347364
DNAJA2	7.35865e-05
SH3BGRL	-0.0827368
POLR2J	-0.070982
TAF1D	0.0499716
ARHGAP30	-0.0246828
ANXA1	0.13796
RNF145	0.115248
OTUB1	-0.0653595
STUB1	-0.0713777
HOPX	0.0512948
SF3A1	0.0228978
MGST3	-0.0650571
DPEP2	-0.136213
TMOD3	-0.00083349
ZNF800	0.00835896
NEMF	-0.0180782
FAM162A	0.107807
PSMD4	-0.0210297
MDH1	-0.0703866
HM13	-0.020879
TMUB1	-0.0180364
SERINC1	0.039228
CCSER2	0.000641371
SLC38A1	0.0570187
AIM2	0.108278
RAB5C	-0.0327949
NR1H2	0.0139565
SLC25A4	0.0412591
RCAN3	-0.0973791
EPSTI1	0.225435
HNRNPH1	-0.0414623
MPC2	-0.0383775
EAPP	0.0201765
CLINT1	4.40495e-06
FKBP5	-0.0913149
TAGAP	-0.049077
TNFRSF1B	0.145058
MDH2	-0.0462786
ARL5A	-0.0334747
RAB2A	-0.000360685
PSMB4	-0.0450729
MAPK1IP1L	0.0510192
FKBP1A	-0.000415867
DPM3	0.05914
EIF4G2	-0.0521042
PRMT1	-0.0766872
DNTTIP2	0.0176682
PGLS	-0.104171
PARK7	-0.078887
H2AFY	-0.0952881
HPCAL1	-0.149127
TAP2	0.0470116
PHF11	0.0836683
FBXO34	-0.0476899
MAT2B	-1.4595e-05
WDR1	-0.027319
RHOH	-0.0493841
SNRPG	-0.0229627
CEMIP2	0.0364668
IMP3	-0.000345075
PSMB10	0.000102446
SOD1	-0.0460984
LAMTOR1	-0.0876799
TXN	-0.111539
APOBEC3C	0.0108
DCTN2	-0.0653835
R3HDM4	-0.0979933
CDC26	0.023342
ITSN2	-4.25324e-05
GLG1	-0.0278275
OSBPL9	-0.000150213
KMT2A	0.062075
PSMD6	-4.19596e-05
TSC22D4	-0.0482598
STAG2	0.0506943
CCT5	-0.0650262
CFAP97	-0.00149025
MIER1	0.0347033
IGBP1	-0.00641589
ANKRD11	-0.000282358
MYLIP	0.0295743
RAB1B	-0.0489698
PRKCSH	-6.98262e-06
CREM	0.110449
TSPYL2	0.0224581
HYI	-0.0873575
PCNP	-0.0111186
ARID5B	0.0682698
PDCD6IP	-0.0359752
CSK	-0.0684616
TMEM106C	-0.0344659
SF3B4	-0.0389067
SELPLG	-0.0852619
PPP1R35	-0.091424
SENP6	-0.0430514
ATP5MD	-0.000453244
LCP2	0.0141518
TNIP1	0.0623839
BCL11B	-0.0204399
RELA	0.0180581
ENO2	0.211858
SRP19	-0.0283412
MED10	0.0152238
DPP7	-0.0950402
SELENOT	-0.0151106
PPP3CC	-2.18142e-05
NDUFB7	-0.0725302
ATP8A1	-0.00846727
SAFB2	0.0186508
PRKAR1A	-0.000137295
ZNRD1	-0.0506568
CBLB	0.000168375
KPNB1	0.0455794
XRN1	0.0514426
NAA10	-0.0588206
IKBKG	-0.0424658
PSMD2	-0.0731024
RAP1A	-0.0463368
APLP2	-0.0794452
HIST1H1D	-0.0320295
PSMD13	-0.00313796
TBC1D10C	-0.117613
ZFC3H1	9.3324e-06
SEC61A1	-0.0189129
ITGB2	0.13185
EIF1AX	0.000429005
PIN1	-0.0485901
ZFAND5	0.0217624
USP16	-0.0177975
GIMAP1	-0.074732
ADAM10	-0.0127028
UQCC3	-0.0627108
POLD4	-0.0533472
ABTB1	-0.0988648
PPP2R1A	-0.0310945
PIAS1	0.00446166
TGFBR2	0.0691441
RSRC2	0.0322692
EIF2S2	0.00013206
AKR1B1	-0.116265
SRM	-0.0743352
CNOT4	7.32753e-06
ILF2	-0.0405446
SNRPB2	0.0062102
COA1	-0.0286848
SCRN2	-0.0847078
POLE4	-0.0316934
SSR1	-0.000311836
SENP7	-0.0295276
PCM1	0.00135083
SFRP5	-0.064794
NDUFC1	-0.0216912
TMPO	-0.0272099
SERPINB9	0.0252183
LYAR	-0.0896943
SUCLG2	0.000463938
SET	-0.0260289
CLEC2B	0.0760632
YY1	-0.0434183
PPP4R2	0.0141581
ATP5MC3	-0.166568
GTF2B	0.00946174
NONO	-7.09848e-05
NKG2D	0.0577855
DDX39B	-0.0409896
SMARCE1	-0.0946644
ERLEC1	0.029552
TOX4	0.0234769
PDAP1	-0.00177842
NDUFS2	-0.0663308
DBI	-0.073623
NDUFS8	-0.0578095
CMTM3	-0.060589
PLP2	-0.0422679
ANAPC16	0.000853071
CCT4	-0.0293251
YPEL3	-0.0621504
PSENEN	-0.0370037
FBXO7	0.000209913
GRAP	-0.0605629
CDK2AP2	-0.086603
RCC1	-0.0271512
PTBP1	-0.00860187
PDK1	-0.0396557
ARL2	-0.0425581
APEX1	-0.0720666
HDAC2	-0.0211196
CNOT7	-0.0496255
SMNDC1	0.000266175
BCAS2	0.0182143
ANXA11	-0.0352481
CCT7	-0.0668804
PRPF38B	2.777e-05
PSMD8	-0.0418825
SRPK2	-0.0260099
UBE2V1	-0.0389637
HSPA9	-0.00706978
GSK3B	-0.0265333
B3GNT2	0.0240174
DDIT4	-0.0306444
REL	0.0494916
TRMT10C	-0.0124491
SSR3	-0.0350223
PDCD6	-0.0337925
SRP9	-0.0989817
NKTR	-0.0311331
FMNL1	0.0100897
N4BP2L2	-5.11526e-05
ZNF414	-0.0180195
EIF3D	-0.0548047
FYTTD1	8.28601e-06
RBX1	-0.0660864
CARHSP1	-0.0914027
CNPPD1	-0.054152
SUSD3	-0.10239
TGOLN2	0.0331109
GSTK1	-0.05813
CFLAR	0.0264744
FLII	-0.0521999
SMAP2	0.0198103
SPINT2	-0.0850128
AIMP1	-0.00989702
U2AF2	-0.0329556
KLHDC2	-0.0119374
DYNLT1	0.0214015
INPP5D	0.0492373
FLNA	0.0466338
CCDC69	-0.0832996
NDUFAF3	-6.39663e-05
GZMA	0.230066
GLRX	-0.0276417
