feature	weight
TGFB1	-0.159978
SEC61B	-0.15584
UQCR	-0.120698
DNAJB1	-0.0337099
LSM14A	-0.0136982
HCLS1	-0.0926698
ATP5MF	-0.118442
SF3B2	0.0141568
ROMO1	-0.115347
TAGLN2	-0.162373
WIPF1	-0.024855
SAP18	-0.0566953
S1PR1	0.111262
SRRM1	0.0246613
TMBIM6	-0.0561447
ETFB	-0.113074
BSG	-0.0304708
CUTA	-0.11472
UBXN4	0.0900159
DYNLRB1	-0.0807392
TUBB	-0.124243
DDX6	0.0852086
HNRNPC	-0.0619253
FBL	0.017669
HCST	-0.185901
TAF7	-0.00102221
SLC2A3	-0.0586182
CDC37	1.90333e-05
MPHOSPH8	0.107421
PPP1CA	-0.0950407
U2AF1	0.00309692
NDUFA11	-0.0764653
CNN2	-0.152061
IKZF1	0.158548
BRK1	-0.124818
PPDPF	-0.273282
SERP1	-0.0925626
SERBP1	-0.0352129
ARHGDIA	-0.126713
TCF7	0.0978377
SYTL3	-0.152862
SSU72	-0.0475559
NSD3	0.0157013
EIF4A2	-0.0543957
BIN2	0.0339049
MFNG	-0.0184122
PSIP1	0.00550128
TMEM14B	-0.0236522
AHNAK	0.0633298
BTG2	0.120985
PSMB1	-0.0453914
EID1	-0.0261948
P4HB	-0.134653
PTGES3	-0.107998
HNRNPF	-0.142846
COTL1	-0.0930568
RHOG	-0.146459
UBE2B	0.0406106
UQCRQ	-0.0648898
ITGA4	0.19621
TMEM50A	-0.0202627
GNB2	-0.084764
COX8A	-0.113667
EDF1	-0.068927
ARRB2	-0.123521
NDUFB11	-0.0795647
SEMA4D	0.0869133
GZMK	-0.158006
G3BP2	0.0485667
SCAND1	-0.0928522
HNRNPA3	-0.0469192
NR3C1	-0.0376836
GNG5	-0.0913727
PPP1R12A	0.000355145
FNBP1	-0.105281
ZC3HAV1	0.0811695
RNMT	0.105528
EPB41	0.110281
HNRNPU	0.0472174
PRPF4B	0.128157
ATP5PB	-0.0196374
ARL6IP1	0.0362186
CD46	0.161458
KRAS	-0.0390577
NAP1L4	0.0550881
RPN1	-0.0392055
DRAP1	0.0746137
STK4	0.0181585
SRPRA	0.0842291
SRRM2	-4.09322e-05
MAF1	1.51843e-05
GPSM3	-0.0522828
CSDE1	-0.0786791
SEC62	-0.0306248
MICOS10	-0.0793066
MCL1	-0.0297265
CYTIP	0.0200542
SF3B5	-0.026607
SNRPA1	0.0542939
DAD1	-0.0336965
NDUFB9	-0.0522954
ST13	-0.0415697
TLR9	-0.0760469
FNBP4	0.0710784
COPS9	-0.0980134
CD2	-0.119845
PAIP2	-0.0233906
RGS10	0.074711
POLR2E	-0.0197826
IFI16	0.0563014
MORF4L1	0.0105292
SH3KBP1	-0.0657958
CCT3	-1.44949e-05
RAN	-0.0671054
EIF4A1	-0.0248608
TCEA1	-0.0470885
ARID4B	0.054714
AKAP13	0.0601619
CSNK2B	-0.0528033
ARF5	-0.0780629
PSME2	0.0778758
DEK	-0.0486012
PNRC2	-0.00829478
SQSTM1	0.00789184
GIMAP5	-0.0104667
TAX1BP1	0.0718523
GADD45B	0.0454853
CALM2	-0.129981
EIF5	0.0419855
ARHGEF1	0.0783443
CCT6A	0.033571
TMBIM4	0.0624335
BCLAF1	0.100642
ICAM2	-0.0981101
TAP1	0.0961948
CHURC1	-0.0129868
RBM8A	-0.025534
CXCR4	0.0151769
PPP4C	-0.066543
CD6	0.104479
ALKBH7	-0.0663095
LSM4	-0.0952445
SNU13	-0.0788267
IGFLR1	0.000838451
GPBP1	0.0305705
ATP6V0E1	-0.0939081
CD99	-0.151499
LEF1	0.1803
GSTT1	0.217913
SNRPN	-0.0779315
NDUFB4	-0.103395
NOL7	0.0640618
RSL1D1	0.00136607
ARHGAP15	0.0780255
ELF1	-0.0475592
ARPC5	-0.0347198
NOP10	-0.114397
DDX46	0.0677022
MPP7	0.0428068
PPP1R2	0.0316654
PPP2CA	0.0324565
SPSB3	0.0726356
ATP5F1C	-0.0475014
SSH2	0.167809
ARPC5L	-0.0216174
PITPNC1	0.112117
TMED9	-0.0010754
CARD19	0.0729722
PCED1B	0.188413
TMEM147	-0.0081308
ITGA6	0.1817
SNRPB	-0.0934486
CYB5A	-3.15409e-05
ATP6V1F	-0.0738119
CD5	0.0188839
BAX	-2.43693e-05
PSMB7	-0.0447182
MTDH	-0.0114824
ZNF706	-0.0850554
REXO2	0.0176563
ZNF292	0.0282029
IFI27	0.162747
IRF9	0.185275
DDX3X	0.0265836
APRT	-0.000389264
TALDO1	-0.0472768
TNRC6B	0.0997707
CANX	0.0731151
G3BP1	0.100075
NDUFA2	-0.123846
NDUFB2	-0.0806857
GZMM	-0.173908
VPS28	0.00733941
NDUFV2	-0.154503
NCOR1	0.0531774
MX1	0.217364
MTPN	-0.0276288
MYCBP2	0.0694118
FAM107B	-0.075144
TMIGD2	0.169767
SORL1	0.10511
ABRACL	-0.107554
REX1BD	-0.0316541
ERGIC3	-0.0184073
ACTR3	-0.0397464
VDAC2	-0.110462
ATP5PF	-0.10397
SMARCA5	0.0654199
SLC9A3R1	-0.0526956
SF3A2	0.0600612
RBM25	0.12706
TERF2IP	0.0892104
TMED10	0.0646467
RESF1	0.101276
NUCKS1	-0.0271349
DNAJB6	-0.000704031
PLAC8	0.211907
WSB1	1.26137e-06
MAPRE2	0.0343671
CCND3	0.110408
EIF3I	-0.0603406
OSTF1	-0.164105
TMEM243	0.0735401
PRKCH	-1.73973e-05
BNIP3L	-0.186429
RASSF1	0.064794
OS9	0.10038
COX7B	-0.128707
AUP1	0.0276312
BUD23	0.0138267
TKT	0.0414513
EIF5A	0.0141698
ZNHIT1	-0.100262
GIMAP6	-0.0241409
POLR1D	-0.0902447
GDI2	-0.0641211
IL10RA	-0.0719569
RNF149	0.099836
TBCC	-0.0299078
DGKA	0.139507
SMIM10L1	0.0155827
CTSH	0.141658
KDELR1	-0.0746696
AIP	-0.0295895
GZMH	0.0889279
THYN1	-0.122643
WASF2	0.0279349
TNFAIP3	-0.0213394
NEDD8	-0.0964339
ISG15	0.168202
PSMA2	-0.112689
BANF1	-0.0439928
ADAR	0.131165
NIPBL	0.101852
SYTL2	0.035504
SERPINA1	0.0955507
NDUFB10	-0.0928136
DDOST	0.0044009
TUFM	-0.026842
PRPF40A	0.0570312
ANKRD44	0.137718
THUMPD1	0.0694879
CTSW	-0.0878559
TOB1	0.0620155
ATG12	-0.0838312
AP2M1	-0.05673
AFF4	0.0997033
SKP1	-0.0770692
ARF4	0.0207884
KIF2A	0.0258356
SCAF11	0.0880704
MAP1LC3B	-0.137662
FGFR1OP2	-0.117685
VAMP5	-0.0203958
RBM17	-0.0318012
MPZL1	0.10829
TLK1	0.105402
FKBP8	-0.111882
CYC1	-0.0145421
RGCC	0.0354223
TMED2	-0.0162264
DDT	-0.0610847
EIF4H	-0.00734055
RAD23A	0.00961207
CCT8	-0.0873451
GPR183	-0.112326
METTL9	7.75263e-05
CCDC107	-0.0285511
HNRNPH3	-0.0198945
LAMP1	0.0480164
POLR2L	-0.0591054
CLDND1	-0.147792
NDUFA1	-0.0996744
COPS6	-0.01156
SPCS2	0.037894
FOXP1	0.157039
UBE2L6	0.0700595
SF3B6	-0.0550343
QARS	-0.0306637
TNIK	0.0995659
ANP32A	-0.089314
OCIAD1	0.0192211
PGAM1	-0.281816
CAP1	-0.0976759
SRSF3	0.0629728
UBE2I	-0.0767201
PHB2	-0.0136172
PAPOLA	-0.0279398
VAPA	-0.0561622
FCMR	0.121254
HSPE1	-0.0848603
PIK3R1	-0.074018
LSM7	-0.08088
IK	0.0148039
ATF4	-0.0844468
WAS	-0.00108846
MRFAP1	-0.0403464
PET100	-0.03835
PRDX5	-0.0548903
AHI1	0.00836249
DCTN3	-0.0330561
CCL4L1	-0.0572235
VAMP2	-0.0340149
GRB2	1.75551e-05
TMEM160	-0.033232
RER1	-0.0243409
RBMX	0.0319669
UFC1	-0.0448272
ATP5PD	-0.079357
PHF1	0.0452342
CWC15	-0.02871
LAMTOR4	-0.072087
ATP5ME	-0.0736275
NDUFA3	-0.0756915
THRAP3	-0.0421824
CELF2	0.110778
ILF3	0.0451754
PDE4D	-0.0633787
NDUFA13	-0.0444201
RASSF5	-0.0669853
IQGAP1	0.0359458
RSF1	0.0708436
SLC3A2	-0.0312488
WBP2	-0.0620197
NAPA	0.029284
NME4	-0.0593988
NR4A2	0.0270785
BCCIP	0.000269581
NME3	-0.0295074
GHITM	-0.0393615
EWSR1	0.0275458
RAB14	-0.0166752
NUDC	-1.52005e-05
TUBB4B	-0.0504693
BAZ1A	0.0229368
ITK	0.123376
ACAP2	0.0391405
CBX3	-0.121637
TAF15	0.00671365
RAC1	-0.098106
EIF1B	0.0293938
OXA1L	-0.0225994
MEA1	-0.108491
MCUB	-0.0671639
GOLGA4	0.0320424
ATXN7L3B	0.0532899
ISCU	-0.0986575
APH1A	-0.0053171
S100A4	-0.223478
ARHGAP45	0.0515442
CD53	0.00890889
COPE	-0.0538215
BCAP31	0.0155933
HP1BP3	-0.018744
TAPBP	0.213306
CPNE1	-0.0352708
PTGER4	-0.00943369
SEC61G	-0.13686
LNPEP	0.162087
PSMA1	-0.0107024
SREK1	0.153935
CCNG1	-0.0330114
NDUFA7	-0.050059
S100A6	-0.145692
CRLF3	0.0703971
SS18L2	-0.102195
CSNK1A1	0.0482299
GNG2	0.00237291
NFKBIZ	0.128814
RAD21	-0.0231183
TNFAIP8	-0.0506321
TPR	0.0172618
YWHAQ	-0.0131801
SPCS3	-0.00859818
GCC2	0.0166488
RAB5A	0.0323664
AKAP9	0.0836695
NINJ1	-0.0616453
ARL6IP4	-0.0509449
PSMB6	-0.0180116
ATP2B4	0.119104
SDF4	-0.0551264
CASP12	-0.060462
RNASEH2C	-0.0256175
ATRX	0.0440347
SATB1	0.0575026
SLIRP	-0.107419
HSD17B11	0.00023887
EIF3A	0.0734449
MYDGF	-0.0419578
LRP10	0.000114498
U2SURP	0.0384651
PDE3B	0.199123
ROCK1	0.00808662
JMJD1C	0.113924
MFSD14A	0.111441
LMAN2	-0.0225611
RIOK3	-0.051536
CHD2	0.0296347
CLTA	-0.00925468
CD84	0.0998476
DDX39A	0.034885
PSMC5	-0.0239136
PSMD7	0.0295857
TOMM22	-0.0316371
CD47	0.0660222
GPRIN3	0.117864
KIF5B	0.0305638
SNX6	-0.0266531
NDUFS7	-0.0180188
SETX	0.0680592
NDUFC2	-0.0585114
PBXIP1	0.0226557
MAMU-DPB	-0.141138
HIGD2A	-0.0546878
SNRK	0.00932083
PSMA6	-0.0468647
ACIN1	0.0659822
NCBP2AS2	-0.0118125
TGFBR3	0.0263407
PNN	0.127427
RAB7A	-0.0331056
RBFA	0.0230907
VAMP8	-0.104583
TMEM258	-0.135046
HNRNPM	0.0238686
CAMLG	-0.0128379
CDKN1B	-0.0126425
RPN2	0.0120808
RCSD1	-7.20234e-05
GPCPD1	0.0597698
EIF2S3	-0.0250719
MAMU-F	0.0315853
ENSA	-0.0129671
ECHS1	-0.0319067
ADRM1	-0.0257218
DUT	0.0210592
OTUD5	0.11017
NOSIP	0.0291036
CMPK1	-0.0446609
CAST	0.00168485
TMEM14C	-0.0575433
PHF3	0.0766486
SYNE1	0.0990957
IMPDH2	0.0501457
IL16	-0.0862699
PTPN1	0.0162883
ARPC4	-0.0553396
GADD45GIP1	-0.0634078
UBAC2	0.0753734
SRSF2	0.043477
CDC42SE1	-0.027986
FIP1L1	0.0899687
PTPN2	-0.0427087
EMD	-0.0219927
SMIM3	-0.123062
ATP5IF1	-0.0807947
LBR	0.146462
TRIM22	0.124534
XRN2	0.0609226
NCOA3	0.12277
CMTM6	0.00549691
PTBP3	0.0532511
RABGAP1L	0.0762991
GIMAP8	0.0187907
TMEM230	-0.0863096
S1PR4	-0.000133515
SUMO1	-0.078006
ATOX1	-0.0917712
PSMB3	-0.0281225
SMAP1	-0.0103608
RORA	0.0394219
TUT4	0.0703322
DHRS7	-0.118992
SLTM	0.060684
HDAC1	-0.0509009
COX16	-0.0644946
SNRPD3	-0.0290608
HIF1A	0.0701928
ISCA1	-0.0663402
TCF25	0.0191375
ERH	-0.0580906
BRD2	-0.000604811
TLN1	-0.00767428
CTSA	0.015362
ARL4C	-0.0737865
DDX18	0.010437
COMMD7	0.0429
GLIPR1	1.11071e-05
GLIPR2	-0.118199
PAFAH1B1	0.0166429
CCT2	0.0577716
RNF181	-0.0985951
TMEM179B	-0.0103525
SELENOF	0.00702141
PHC3	0.107298
SUCLG1	-0.0493089
WTAP	-0.00865499
REEP5	0.056974
PPIG	0.00121764
CSRNP1	-0.0977299
KTN1	-1.16747e-05
EMC6	-0.0274583
COX14	-0.0684657
GUK1	-0.127603
XRCC5	-1.387e-05
FOXN3	0.0999442
MMD	0.0898624
PVRIG	-0.115927
COX6B1	-0.127281
OSTC	-0.0431569
LEPROTL1	0.000177645
PHIP	0.0857741
IL6ST	0.186942
SMCHD1	0.0964096
SP110	0.129741
CGGBP1	-0.00821541
MAX	0.0419182
CDC14A	0.0811534
DUSP2	0.0533307
CYCS	0.00010198
STK38	0.184078
ATP5F1B	-0.0617378
BPTF	0.0620577
SEM1	-0.118575
DHX9	0.153327
PTPMT1	0.0217651
BUB3	-0.0460268
HAX1	-0.0392927
VCP	0.0407205
HNRNPR	-0.0433278
APOL6	0.194415
KHDRBS1	0.000138366
NHP2	-0.0226853
PUF60	-0.0308466
GGNBP2	0.0427938
RELL1	0.0934655
RPA3	-0.0360005
CASP8	0.125028
RHOF	-0.195406
UTRN	0.119607
CYLD	0.0291361
NCBP2	-0.0865854
ADD3	0.090285
HERPUD1	-0.0584557
ATF6B	0.0771663
H2AFJ	-0.169668
UQCRC1	-0.0487831
COMT	-0.0462
CYFIP2	-0.0273873
IL2RB	-0.0818067
PIH1D1	0.00203578
RPIA	0.10581
SELENOK	-0.107486
CAT	-0.0836271
TSPO	-0.0910114
SEC63	0.0807232
TUBA1A	4.30128e-06
ANAPC11	-0.061518
ATP6AP2	0.0485465
LYST	0.128744
SNRNP70	0.106282
BIRC3	0.091609
HINT2	-0.0535196
YPEL5	-0.0235236
TSPYL1	-0.0368832
APOBEC3H	-0.0438986
C1QBP	0.0400548
SYF2	-0.0219349
SNRNP25	-0.0729455
CIAO2B	-0.0713039
PAG1	0.0679389
YWHAH	-0.0813869
ADGRE5	0.091103
YTHDC1	-0.0162465
TIAL1	0.0216243
NUCB1	0.0349024
PPM1G	0.00281733
PRRC2B	0.0477853
MAP2K2	-0.117436
DNAJA2	-0.0373676
SH3BGRL	-0.0789276
POLR2J	-0.0684032
TAF1D	0.038915
ARHGAP30	-0.0186882
ANXA1	-0.179356
RNF145	0.0173278
OTUB1	-0.00907209
STUB1	-0.0364937
HOPX	-0.237692
SF3A1	-0.0329324
MGST3	-0.0479474
DPEP2	0.0757928
TMOD3	-0.025562
ZNF800	0.0996448
NEMF	0.0770703
FAM162A	-0.112731
PSMD4	-0.0263238
MDH1	-0.0442898
HM13	0.0235265
TMUB1	-0.0479418
SERINC1	0.0614832
CCSER2	-5.95224e-05
SLC38A1	0.0509646
AIM2	-0.183799
RAB5C	-0.0317833
NR1H2	-0.0251109
SLC25A4	-0.0365419
RCAN3	0.133377
EPSTI1	0.213395
HNRNPH1	0.028966
MPC2	-0.0731544
EAPP	-9.49272e-06
CLINT1	-0.0190232
FKBP5	0.0468496
TAGAP	0.0342554
TNFRSF1B	-0.179078
MDH2	-0.0618371
ARL5A	-0.0838555
RAB2A	0.0313817
PSMB4	-0.0523941
MAPK1IP1L	-0.0614734
FKBP1A	-0.0880595
DPM3	-0.0840837
EIF4G2	-0.0601969
PRMT1	0.029129
DNTTIP2	0.0250879
PGLS	-0.0449298
PARK7	-0.0740825
H2AFY	-0.0223236
HPCAL1	0.0241009
TAP2	0.0671443
PHF11	0.0597307
FBXO34	-0.0409231
MAT2B	-0.0167727
WDR1	-0.12639
RHOH	0.0831301
SNRPG	-0.0897682
CEMIP2	0.00677154
IMP3	-0.0246638
PSMB10	0.0179456
SOD1	-0.0223612
LAMTOR1	-0.0540045
TXN	-0.117641
APOBEC3C	-0.172575
DCTN2	-0.0200228
R3HDM4	-1.12615e-05
CDC26	-0.0921166
ITSN2	0.0582248
GLG1	0.152297
OSBPL9	0.0500994
KMT2A	0.0719439
PSMD6	2.16314e-05
TSC22D4	-0.0298856
STAG2	0.0213932
CCT5	0.0267744
CFAP97	-0.0220317
MIER1	-0.0307737
IGBP1	-0.0550553
ANKRD11	0.0646998
MYLIP	0.0893678
RAB1B	-0.0945423
PRKCSH	0.023373
CREM	-0.204798
TSPYL2	0.0191483
HYI	-0.0246393
PCNP	-0.0942293
ARID5B	-0.0570388
PDCD6IP	0.0931656
CSK	-0.0109559
TMEM106C	0.0177425
SF3B4	-0.036122
SELPLG	0.0645926
PPP1R35	0.0483826
SENP6	0.0725875
ATP5MD	-0.0977536
LCP2	-0.0262288
TNIP1	-0.129847
BCL11B	0.0315783
RELA	-0.0237359
ENO2	-0.243471
SRP19	-0.0238061
MED10	-0.0348192
DPP7	0.061704
SELENOT	0.00908494
PPP3CC	0.040732
NDUFB7	-0.0489429
ATP8A1	0.152396
SAFB2	0.0324317
PRKAR1A	-0.071141
ZNRD1	-0.06203
CBLB	0.0671897
KPNB1	0.0910006
XRN1	0.0986319
NAA10	-0.0568776
IKBKG	0.0189493
PSMD2	0.0349501
RAP1A	-0.11483
APLP2	0.0583361
HIST1H1D	-0.0673406
PSMD13	-0.0136235
TBC1D10C	0.0479458
ZFC3H1	0.124944
SEC61A1	0.0324543
ITGB2	0.0323087
EIF1AX	-0.0120732
PIN1	-0.0257355
ZFAND5	-0.0401258
USP16	0.0276508
GIMAP1	-0.020026
ADAM10	0.098632
UQCC3	-0.0765235
POLD4	-0.0609904
ABTB1	0.0456932
PPP2R1A	-0.0784857
PIAS1	0.0342766
TGFBR2	0.0583455
RSRC2	0.000742498
EIF2S2	-0.105281
AKR1B1	0.0467319
SRM	-0.0491546
CNOT4	0.10683
ILF2	-0.0401988
SNRPB2	-0.0557022
COA1	-0.139333
SCRN2	-0.0360455
POLE4	-0.00488686
SSR1	0.00506554
SENP7	-0.0214728
PCM1	0.0714116
SFRP5	0.212654
NDUFC1	-0.122799
TMPO	0.0526366
SERPINB9	-0.0933372
LYAR	-0.0669059
SUCLG2	0.0805728
SET	-0.0328259
CLEC2B	-0.122377
YY1	-3.0786e-05
PPP4R2	-0.0598628
ATP5MC3	-0.145323
GTF2B	0.0136286
NONO	-0.0262457
NKG2D	-0.022311
DDX39B	0.0486415
SMARCE1	-0.0520374
ERLEC1	-0.0290567
TOX4	-0.0502235
PDAP1	-0.0594385
NDUFS2	1.1349e-05
DBI	-0.117147
NDUFS8	0.000115306
CMTM3	-0.0692703
PLP2	-0.240954
ANAPC16	-0.083641
CCT4	0.000391567
YPEL3	-0.0709481
PSENEN	-0.0424267
FBXO7	-0.0415122
GRAP	0.0538545
CDK2AP2	-0.0856019
RCC1	-0.0248393
PTBP1	-0.0438303
PDK1	0.18156
ARL2	0.0232284
APEX1	0.00603608
HDAC2	0.0471719
CNOT7	0.0155175
SMNDC1	0.0099834
BCAS2	0.025167
ANXA11	-0.0299174
CCT7	-0.0125797
PRPF38B	0.0464255
PSMD8	-0.0410653
SRPK2	0.00586323
UBE2V1	-0.0482626
HSPA9	0.0327983
GSK3B	0.101274
B3GNT2	0.0475409
DDIT4	-0.0899249
REL	0.0253329
TRMT10C	-0.0434319
SSR3	-0.086636
PDCD6	-0.110367
SRP9	-0.0518275
NKTR	0.0779107
FMNL1	-0.0285231
N4BP2L2	0.0396295
ZNF414	0.0379755
EIF3D	-0.0368802
FYTTD1	-0.0781598
RBX1	-0.0482409
CARHSP1	-0.052206
CNPPD1	0.0086284
SUSD3	0.0597935
TGOLN2	0.0756976
GSTK1	-0.0394021
CFLAR	0.029464
FLII	-0.0140091
SMAP2	-2.04672e-05
SPINT2	-0.0219471
AIMP1	-0.0293517
U2AF2	-0.0163162
KLHDC2	0.0249764
DYNLT1	-0.074034
INPP5D	-3.42897e-05
FLNA	0.0268725
CCDC69	-0.174411
NDUFAF3	-0.047787
GZMA	0.130974
GLRX	-0.0681627
SCAMP2	-0.0185961
CAPZA1	-0.0268866
UBE2L3	-0.0693067
ARHGAP9	0.0179814
PRKDC	0.067365
GPS2	0.000292905
IL10RB	-0.0929668
VPS26B	-0.0285639
SLC4A7	0.0864611
EMC10	0.0669084
TBC1D5	0.0878611
NECAP2	-0.00878983
RING1	0.0178138
AKNA	-0.0300761
TMED4	0.000265777
FGD3	0.0290974
RAB11B	-0.0385083
